año_mes,tva,tipo_costo,valor_costo,ipc,ipc_empalme_ipim,valor_ipc,usd_blue,valor_usd,var_costo,var_ipc,var_costo_usd
2023-01-01,auto_cleas_si,cm_hs_chapa,2759,8.41,1202,23213,366,7.54,,,
2023-02-01,auto_cleas_si,cm_hs_chapa,3034,7.89,1282,23940,375,8.09,0.1,0.07,0.07
2023-03-01,auto_cleas_si,cm_hs_chapa,3136,7.33,1381,22981,380,8.25,0.03,0.08,0.02
2023-04-01,auto_cleas_si,cm_hs_chapa,3329,6.76,1497,22504,419,7.94,0.06,0.08,-0.04
2023-05-01,auto_cleas_si,cm_hs_chapa,3602,6.27,1613,22593,477,7.55,0.08,0.08,-0.05
2023-06-01,auto_cleas_si,cm_hs_chapa,3944,5.92,1709,23349,487,8.1,0.09,0.06,0.07
2023-07-01,auto_cleas_si,cm_hs_chapa,4319,5.57,1818,24044,516,8.37,0.1,0.06,0.03
2023-08-01,auto_cleas_si,cm_hs_chapa,4802,4.95,2044,23774,646,7.43,0.11,0.12,-0.11
2023-09-01,auto_cleas_si,cm_hs_chapa,5254,4.39,2304,23071,733,7.17,0.09,0.13,-0.03
2023-10-01,auto_cleas_si,cm_hs_chapa,5717,4.05,2496,23180,912,6.27,0.09,0.08,-0.13
2023-11-01,auto_cleas_si,cm_hs_chapa,6366,3.59,2816,22880,931,6.84,0.11,0.13,0.09
2023-12-01,auto_cleas_si,cm_hs_chapa,7112,2.86,3533,20373,965,7.37,0.12,0.25,0.08
2024-01-01,auto_cleas_si,cm_hs_chapa,7979,2.38,4261,18950,1141,6.99,0.12,0.21,-0.05
2024-02-01,auto_cleas_si,cm_hs_chapa,8936,2.1,4825,18741,1081,8.27,0.12,0.13,0.18
2024-03-01,auto_cleas_si,cm_hs_chapa,9992,1.89,5357,18878,1001,9.98,0.12,0.11,0.21
2024-04-01,auto_cleas_si,cm_hs_chapa,11771,1.74,5830,20434,1004,11.72,0.18,0.09,0.17
2024-05-01,auto_cleas_si,cm_hs_chapa,12627,1.67,6073,21041,1119,11.28,0.07,0.04,-0.04
2024-06-01,auto_cleas_si,cm_hs_chapa,13780,1.59,6351,21958,1278,10.78,0.09,0.05,-0.04
2024-07-01,auto_cleas_si,cm_hs_chapa,14524,1.53,6607,22247,1416,10.26,0.05,0.04,-0.05
2024-08-01,auto_cleas_si,cm_hs_chapa,15469,1.47,6883,22745,1340,11.54,0.07,0.04,0.12
2024-09-01,auto_cleas_si,cm_hs_chapa,16503,1.42,7122,23452,1243,13.28,0.07,0.03,0.15
2024-10-01,auto_cleas_si,cm_hs_chapa,17127,1.38,7313,23701,1201,14.26,0.04,0.03,0.07
2024-11-01,auto_cleas_si,cm_hs_chapa,18257,1.35,7491,24666,1124,16.24,0.07,0.02,0.14
2024-12-01,auto_cleas_si,cm_hs_chapa,18399,1.32,7694,24203,1105,16.65,0.01,0.03,0.03
2025-01-01,auto_cleas_si,cm_hs_chapa,19580,1.29,7864,25200,1216,16.1,0.06,0.02,-0.03
2025-02-01,auto_cleas_si,cm_hs_chapa,19736,1.26,8052,24805,1212,16.28,0.01,0.02,0.01
2025-03-01,auto_cleas_si,cm_hs_chapa,20683,1.21,8353,25060,1251,16.53,0.05,0.04,0.02
2025-04-01,auto_cleas_si,cm_hs_chapa,21976,1.18,8585,25906,1263,17.4,0.06,0.03,0.05
2025-05-01,auto_cleas_si,cm_hs_chapa,22921,1.16,8714,26621,1162,19.73,0.04,0.02,0.13
2025-06-01,auto_cleas_si,cm_hs_chapa,23861,1.14,8855,27271,1181,20.2,0.04,0.02,0.02
2025-07-01,auto_cleas_si,cm_hs_chapa,24489,1.12,9023,27467,1282,19.1,0.03,0.02,-0.05
2025-08-01,auto_cleas_si,cm_hs_chapa,25406,1.1,9193,27970,1329,19.12,0.04,0.02,0.0
2025-09-01,auto_cleas_si,cm_hs_chapa,26143,1.08,9384,28196,1406,18.593662873399715,0.02899669369440283,0.02,-0.03
2025-10-01,auto_cleas_si,cm_hs_chapa,26427,1.05,9603,27851,1462,18.07620383036936,0.010890998592723244,0.02,-0.03
2025-11-01,auto_cleas_si,cm_hs_chapa,26883,1.03,9841,27648,1426,18.842964316260698,0.01724421727289971,0.02,0.04
2025-12-01,auto_cleas_si,cm_hs_chapa,28243,1.0,10121,28242,1446,19.52049614129877,0.05057335213570746,0.03,0.04
2023-01-01,auto_cleas_no,cm_hs_chapa,2899,8.41,1202,24390,366,7.92,,,
2023-02-01,auto_cleas_no,cm_hs_chapa,2993,7.89,1282,23616,375,7.98,0.03,0.07,0.01
2023-03-01,auto_cleas_no,cm_hs_chapa,3209,7.33,1381,23516,380,8.45,0.07,0.08,0.06
2023-04-01,auto_cleas_no,cm_hs_chapa,3373,6.76,1497,22801,419,8.05,0.05,0.08,-0.05
2023-05-01,auto_cleas_no,cm_hs_chapa,3580,6.27,1613,22455,477,7.51,0.06,0.08,-0.07
2023-06-01,auto_cleas_no,cm_hs_chapa,3782,5.92,1709,22390,487,7.77,0.06,0.06,0.03
2023-07-01,auto_cleas_no,cm_hs_chapa,4144,5.57,1818,23069,516,8.03,0.1,0.06,0.03
2023-08-01,auto_cleas_no,cm_hs_chapa,4381,4.95,2044,21690,646,6.78,0.06,0.12,-0.16
2023-09-01,auto_cleas_no,cm_hs_chapa,4844,4.39,2304,21270,733,6.61,0.11,0.13,-0.03
2023-10-01,auto_cleas_no,cm_hs_chapa,5181,4.05,2496,21006,912,5.68,0.07,0.08,-0.14
2023-11-01,auto_cleas_no,cm_hs_chapa,5761,3.59,2816,20705,931,6.19,0.11,0.13,0.09
2023-12-01,auto_cleas_no,cm_hs_chapa,6595,2.86,3533,18892,965,6.83,0.14,0.25,0.1
2024-01-01,auto_cleas_no,cm_hs_chapa,8199,2.38,4261,19473,1141,7.19,0.24,0.21,0.05
2024-02-01,auto_cleas_no,cm_hs_chapa,9621,2.1,4825,20178,1081,8.9,0.17,0.13,0.24
2024-03-01,auto_cleas_no,cm_hs_chapa,10487,1.89,5357,19813,1001,10.48,0.09,0.11,0.18
2024-04-01,auto_cleas_no,cm_hs_chapa,10712,1.74,5830,18596,1004,10.67,0.02,0.09,0.02
2024-05-01,auto_cleas_no,cm_hs_chapa,12687,1.67,6073,21141,1119,11.34,0.18,0.04,0.06
2024-06-01,auto_cleas_no,cm_hs_chapa,12027,1.59,6351,19164,1278,9.41,-0.05,0.05,-0.17
2024-07-01,auto_cleas_no,cm_hs_chapa,15195,1.53,6607,23274,1416,10.73,0.26,0.04,0.14
2024-08-01,auto_cleas_no,cm_hs_chapa,16415,1.47,6883,24136,1340,12.25,0.08,0.04,0.14
2024-09-01,auto_cleas_no,cm_hs_chapa,16943,1.42,7122,24077,1243,13.63,0.03,0.03,0.11
2024-10-01,auto_cleas_no,cm_hs_chapa,17687,1.38,7313,24476,1201,14.73,0.04,0.03,0.08
2024-11-01,auto_cleas_no,cm_hs_chapa,18732,1.35,7491,25308,1124,16.67,0.06,0.02,0.13
2024-12-01,auto_cleas_no,cm_hs_chapa,19097,1.32,7694,25121,1105,17.28,0.02,0.03,0.04
2025-01-01,auto_cleas_no,cm_hs_chapa,20183,1.29,7864,25976,1216,16.6,0.06,0.02,-0.04
2025-02-01,auto_cleas_no,cm_hs_chapa,19043,1.26,8052,23934,1212,15.71,-0.06,0.02,-0.05
2025-03-01,auto_cleas_no,cm_hs_chapa,22709,1.21,8353,27515,1251,18.15,0.19,0.04,0.16
2025-04-01,auto_cleas_no,cm_hs_chapa,22055,1.18,8585,26000,1263,17.46,-0.03,0.03,-0.04
2025-05-01,auto_cleas_no,cm_hs_chapa,22743,1.16,8714,26414,1162,19.57,0.03,0.02,0.12
2025-06-01,auto_cleas_no,cm_hs_chapa,23474,1.14,8855,26829,1181,19.88,0.03,0.02,0.02
2025-07-01,auto_cleas_no,cm_hs_chapa,24566,1.12,9023,27553,1282,19.16,0.05,0.02,-0.04
2025-08-01,auto_cleas_no,cm_hs_chapa,25532,1.1,9193,28109,1329,19.21,0.04,0.02,0.0
2025-09-01,auto_cleas_no,cm_hs_chapa,25724,1.08,9384,27744,1406,18.295718349928876,0.007511358295472226,0.02,-0.05
2025-10-01,auto_cleas_no,cm_hs_chapa,26577,1.05,9603,28008,1462,18.17837893296854,0.03316036756650864,0.02,-0.01
2025-11-01,auto_cleas_no,cm_hs_chapa,27163,1.03,9841,27935,1426,19.03881580711201,0.022040284022261547,0.02,0.05
2025-12-01,auto_cleas_no,cm_hs_chapa,28028,1.0,10121,28027,1446,19.37205364266136,0.03185930628751721,0.03,0.02
2023-01-01,camion_cleas_si,cm_hs_chapa,2223,8.41,1202,18703,366,6.07,,,
2023-02-01,camion_cleas_si,cm_hs_chapa,,7.89,1282,0,375,0.0,0.0,0.07,-1.0
2023-03-01,camion_cleas_si,cm_hs_chapa,2296,7.33,1381,16825,380,6.04,0.03,0.08,inf
2023-04-01,camion_cleas_si,cm_hs_chapa,2632,6.76,1497,17792,419,6.28,0.15,0.08,0.04
2023-05-01,camion_cleas_si,cm_hs_chapa,1,6.27,1613,6,477,0.0,-1.0,0.08,-1.0
2023-06-01,camion_cleas_si,cm_hs_chapa,5717,5.92,1709,33846,487,11.74,5716.0,0.06,inf
2023-07-01,camion_cleas_si,cm_hs_chapa,6000,5.57,1818,33402,516,11.63,0.05,0.06,-0.01
2023-08-01,camion_cleas_si,cm_hs_chapa,3500,4.95,2044,17328,646,5.42,-0.42,0.12,-0.53
2023-09-01,camion_cleas_si,cm_hs_chapa,3477,4.39,2304,15268,733,4.74,-0.01,0.13,-0.13
2023-10-01,camion_cleas_si,cm_hs_chapa,6977,4.05,2496,28288,912,7.65,1.01,0.08,0.61
2023-11-01,camion_cleas_si,cm_hs_chapa,1169,3.59,2816,4201,931,1.26,-0.83,0.13,-0.84
2023-12-01,camion_cleas_si,cm_hs_chapa,,2.86,3533,0,965,0.0,0.0,0.25,-1.0
2024-01-01,camion_cleas_si,cm_hs_chapa,,2.38,4261,0,1141,0.0,0.0,0.21,
2024-02-01,camion_cleas_si,cm_hs_chapa,0,2.1,4825,0,1081,0.0,-1.0,0.13,
2024-03-01,camion_cleas_si,cm_hs_chapa,12000,1.89,5357,22672,1001,11.99,inf,0.11,inf
2024-04-01,camion_cleas_si,cm_hs_chapa,6609,1.74,5830,11473,1004,6.58,-0.45,0.09,-0.45
2024-05-01,camion_cleas_si,cm_hs_chapa,11863,1.67,6073,19768,1119,10.6,0.79,0.04,0.61
2024-06-01,camion_cleas_si,cm_hs_chapa,,1.59,6351,0,1278,0.0,0.0,0.05,-1.0
2024-07-01,camion_cleas_si,cm_hs_chapa,16464,1.53,6607,25218,1416,11.63,0.39,0.04,inf
2024-08-01,camion_cleas_si,cm_hs_chapa,55000,1.47,6883,80871,1340,41.04,2.34,0.04,2.53
2024-09-01,camion_cleas_si,cm_hs_chapa,7647,1.42,7122,10867,1243,6.15,-0.86,0.03,-0.85
2024-10-01,camion_cleas_si,cm_hs_chapa,21385,1.38,7313,29593,1201,17.81,1.8,0.03,1.9
2024-11-01,camion_cleas_si,cm_hs_chapa,19268,1.35,7491,26032,1124,17.14,-0.1,0.02,-0.04
2024-12-01,camion_cleas_si,cm_hs_chapa,17669,1.32,7694,23243,1105,15.99,-0.08,0.03,-0.07
2025-01-01,camion_cleas_si,cm_hs_chapa,17844,1.29,7864,22965,1216,14.67,0.01,0.02,-0.08
2025-02-01,camion_cleas_si,cm_hs_chapa,24722,1.26,8052,31071,1212,20.4,0.39,0.02,0.39
2025-03-01,camion_cleas_si,cm_hs_chapa,25329,1.21,8353,30690,1251,20.25,0.02,0.04,-0.01
2025-04-01,camion_cleas_si,cm_hs_chapa,22500,1.18,8585,26524,1263,17.81,-0.11,0.03,-0.12
2025-05-01,camion_cleas_si,cm_hs_chapa,23157,1.16,8714,26895,1162,19.93,0.03,0.02,0.12
2025-06-01,camion_cleas_si,cm_hs_chapa,24978,1.14,8855,28548,1181,21.15,0.08,0.02,0.06
2025-07-01,camion_cleas_si,cm_hs_chapa,26873,1.12,9023,30141,1282,20.96,0.08,0.02,-0.01
2025-08-01,camion_cleas_si,cm_hs_chapa,26277,1.1,9193,28929,1329,19.77,-0.02,0.02,-0.06
2025-09-01,camion_cleas_si,cm_hs_chapa,24231,1.08,9384,26135,1406,17.234182076813653,-0.07785287513795336,0.02,-0.13
2025-10-01,camion_cleas_si,cm_hs_chapa,20443,1.05,9603,21545,1462,13.983180574555403,-0.1563208021374043,0.02,-0.19
2025-11-01,camion_cleas_si,cm_hs_chapa,19500,1.03,9841,20054,1426,13.667969621360445,-0.04614738930540452,0.02,-0.02
2025-12-01,camion_cleas_si,cm_hs_chapa,23809,1.0,10121,23808,1446,16.455877706422747,0.2209610256410257,0.03,0.2
2023-01-01,camion_cleas_no,cm_hs_chapa,6411,8.41,1202,53939,366,17.52,,,
2023-02-01,camion_cleas_no,cm_hs_chapa,5689,7.89,1282,44889,375,15.17,-0.11,0.07,-0.13
2023-03-01,camion_cleas_no,cm_hs_chapa,5904,7.33,1381,43265,380,15.54,0.04,0.08,0.02
2023-04-01,camion_cleas_no,cm_hs_chapa,8086,6.76,1497,54662,419,19.3,0.37,0.08,0.24
2023-05-01,camion_cleas_no,cm_hs_chapa,7483,6.27,1613,46937,477,15.69,-0.07,0.08,-0.19
2023-06-01,camion_cleas_no,cm_hs_chapa,7304,5.92,1709,43241,487,15.0,-0.02,0.06,-0.04
2023-07-01,camion_cleas_no,cm_hs_chapa,8372,5.57,1818,46607,516,16.23,0.15,0.06,0.08
2023-08-01,camion_cleas_no,cm_hs_chapa,9621,4.95,2044,47634,646,14.89,0.15,0.12,-0.08
2023-09-01,camion_cleas_no,cm_hs_chapa,10013,4.39,2304,43969,733,13.66,0.04,0.13,-0.08
2023-10-01,camion_cleas_no,cm_hs_chapa,10879,4.05,2496,44109,912,11.93,0.09,0.08,-0.13
2023-11-01,camion_cleas_no,cm_hs_chapa,13869,3.59,2816,49847,931,14.9,0.27,0.13,0.25
2023-12-01,camion_cleas_no,cm_hs_chapa,16387,2.86,3533,46943,965,16.98,0.18,0.25,0.14
2024-01-01,camion_cleas_no,cm_hs_chapa,17963,2.38,4261,42663,1141,15.74,0.1,0.21,-0.07
2024-02-01,camion_cleas_no,cm_hs_chapa,28790,2.1,4825,60382,1081,26.63,0.6,0.13,0.69
2024-03-01,camion_cleas_no,cm_hs_chapa,23909,1.89,5357,45172,1001,23.89,-0.17,0.11,-0.1
2024-04-01,camion_cleas_no,cm_hs_chapa,21457,1.74,5830,37249,1004,21.37,-0.1,0.09,-0.11
2024-05-01,camion_cleas_no,cm_hs_chapa,28139,1.67,6073,46891,1119,25.15,0.31,0.04,0.18
2024-06-01,camion_cleas_no,cm_hs_chapa,26201,1.59,6351,41750,1278,20.5,-0.07,0.05,-0.18
2024-07-01,camion_cleas_no,cm_hs_chapa,31343,1.53,6607,48009,1416,22.13,0.2,0.04,0.08
2024-08-01,camion_cleas_no,cm_hs_chapa,32003,1.47,6883,47057,1340,23.88,0.02,0.04,0.08
2024-09-01,camion_cleas_no,cm_hs_chapa,33533,1.42,7122,47653,1243,26.98,0.05,0.03,0.13
2024-10-01,camion_cleas_no,cm_hs_chapa,35669,1.38,7313,49360,1201,29.7,0.06,0.03,0.1
2024-11-01,camion_cleas_no,cm_hs_chapa,24847,1.35,7491,33569,1124,22.11,-0.3,0.02,-0.26
2024-12-01,camion_cleas_no,cm_hs_chapa,36044,1.32,7694,47415,1105,32.62,0.45,0.03,0.48
2025-01-01,camion_cleas_no,cm_hs_chapa,37632,1.29,7864,48433,1216,30.95,0.04,0.02,-0.05
2025-02-01,camion_cleas_no,cm_hs_chapa,37029,1.26,8052,46539,1212,30.55,-0.02,0.02,-0.01
2025-03-01,camion_cleas_no,cm_hs_chapa,48747,1.21,8353,59064,1251,38.97,0.32,0.04,0.28
2025-04-01,camion_cleas_no,cm_hs_chapa,44366,1.18,8585,52302,1263,35.13,-0.09,0.03,-0.1
2025-05-01,camion_cleas_no,cm_hs_chapa,48240,1.16,8714,56027,1162,41.51,0.09,0.02,0.18
2025-06-01,camion_cleas_no,cm_hs_chapa,44907,1.14,8855,51325,1181,38.02,-0.07,0.02,-0.08
2025-07-01,camion_cleas_no,cm_hs_chapa,49885,1.12,9023,55951,1282,38.91,0.11,0.02,0.02
2025-08-01,camion_cleas_no,cm_hs_chapa,50942,1.1,9193,56084,1329,38.33,0.02,0.02,-0.01
2025-09-01,camion_cleas_no,cm_hs_chapa,52568,1.08,9384,56697,1406,37.388229018492176,0.031915708060146875,0.02,-0.02
2025-10-01,camion_cleas_no,cm_hs_chapa,53168,1.05,9603,56033,1462,36.366853625171,0.011423141711141005,0.02,-0.03
2025-11-01,camion_cleas_no,cm_hs_chapa,55917,1.03,9841,57507,1426,39.193246340795405,0.051692416953397435,0.02,0.08
2025-12-01,camion_cleas_no,cm_hs_chapa,54096,1.0,10121,54096,1446,37.38956689337031,-0.03256019574817837,0.03,-0.05
2023-01-01,auto_cleas_si,cm_hs_elect,2910,8.41,1202,24483,366,7.95,,,
2023-02-01,auto_cleas_si,cm_hs_elect,4218,7.89,1282,33282,375,11.25,0.45,0.07,0.42
2023-03-01,auto_cleas_si,cm_hs_elect,5020,7.33,1381,36787,380,13.21,0.19,0.08,0.17
2023-04-01,auto_cleas_si,cm_hs_elect,7105,6.76,1497,48030,419,16.96,0.42,0.08,0.28
2023-05-01,auto_cleas_si,cm_hs_elect,3611,6.27,1613,22650,477,7.57,-0.49,0.08,-0.55
2023-06-01,auto_cleas_si,cm_hs_elect,4620,5.92,1709,27351,487,9.49,0.28,0.06,0.25
2023-07-01,auto_cleas_si,cm_hs_elect,1506,5.57,1818,8383,516,2.92,-0.67,0.06,-0.69
2023-08-01,auto_cleas_si,cm_hs_elect,3900,4.95,2044,19309,646,6.04,1.59,0.12,1.07
2023-09-01,auto_cleas_si,cm_hs_elect,6360,4.39,2304,27927,733,8.68,0.63,0.13,0.44
2023-10-01,auto_cleas_si,cm_hs_elect,7236,4.05,2496,29339,912,7.93,0.14,0.08,-0.09
2023-11-01,auto_cleas_si,cm_hs_elect,11276,3.59,2816,40527,931,12.11,0.56,0.13,0.53
2023-12-01,auto_cleas_si,cm_hs_elect,7150,2.86,3533,20482,965,7.41,-0.37,0.25,-0.39
2024-01-01,auto_cleas_si,cm_hs_elect,7000,2.38,4261,16625,1141,6.13,-0.02,0.21,-0.17
2024-02-01,auto_cleas_si,cm_hs_elect,10598,2.1,4825,22227,1081,9.8,0.51,0.13,0.6
2024-03-01,auto_cleas_si,cm_hs_elect,28337,1.89,5357,53538,1001,28.31,1.67,0.11,1.89
2024-04-01,auto_cleas_si,cm_hs_elect,9956,1.74,5830,17283,1004,9.92,-0.65,0.09,-0.65
2024-05-01,auto_cleas_si,cm_hs_elect,24000,1.67,6073,39994,1119,21.45,1.41,0.04,1.16
2024-06-01,auto_cleas_si,cm_hs_elect,15250,1.59,6351,24300,1278,11.93,-0.36,0.05,-0.44
2024-07-01,auto_cleas_si,cm_hs_elect,15650,1.53,6607,23971,1416,11.05,0.03,0.04,-0.07
2024-08-01,auto_cleas_si,cm_hs_elect,10844,1.47,6883,15944,1340,8.09,-0.31,0.04,-0.27
2024-09-01,auto_cleas_si,cm_hs_elect,18488,1.42,7122,26273,1243,14.87,0.7,0.03,0.84
2024-10-01,auto_cleas_si,cm_hs_elect,24500,1.38,7313,33904,1201,20.4,0.33,0.03,0.37
2024-11-01,auto_cleas_si,cm_hs_elect,15293,1.35,7491,20661,1124,13.61,-0.38,0.02,-0.33
2024-12-01,auto_cleas_si,cm_hs_elect,16430,1.32,7694,21613,1105,14.87,0.07,0.03,0.09
2025-01-01,auto_cleas_si,cm_hs_elect,19142,1.29,7864,24636,1216,15.74,0.17,0.02,0.06
2025-02-01,auto_cleas_si,cm_hs_elect,23476,1.26,8052,29505,1212,19.37,0.23,0.02,0.23
2025-03-01,auto_cleas_si,cm_hs_elect,59730,1.21,8353,72372,1251,47.75,1.54,0.04,1.47
2025-04-01,auto_cleas_si,cm_hs_elect,21820,1.18,8585,25723,1263,17.28,-0.63,0.03,-0.64
2025-05-01,auto_cleas_si,cm_hs_elect,36455,1.16,8714,42340,1162,31.37,0.67,0.02,0.82
2025-06-01,auto_cleas_si,cm_hs_elect,53333,1.14,8855,60956,1181,45.16,0.46,0.02,0.44
2025-07-01,auto_cleas_si,cm_hs_elect,33860,1.12,9023,37977,1282,26.41,-0.37,0.02,-0.42
2025-08-01,auto_cleas_si,cm_hs_elect,20961,1.1,9193,23077,1329,15.77,-0.38,0.02,-0.4
