a√±o_mes,tva,tipo_costo,valor_costo_hist,var_costo_hist,ipc,valor_costo_ipc,usd_blue,valor_costo_usd,var_costo_usd,ipc_empalme_ipim,var_ipc
2024-05-01,camion,cm_hs_mec,35762,0.38,1.58,56549,1119,31.94,0.24,6073,0.04
2024-06-01,camion,cm_hs_mec,31615,-0.12,1.51,47802,1278,24.73,-0.23,6351,0.05
2024-07-01,camion,cm_hs_mec,33219,0.05,1.45,48281,1416,23.46,-0.05,6607,0.04
2024-08-01,camion,cm_hs_mec,40220,0.21,1.4,56115,1340,30.0,0.28,6883,0.04
2024-09-01,camion,cm_hs_mec,37004,-0.08,1.35,49897,1243,29.76,-0.01,7122,0.03
2024-10-01,camion,cm_hs_mec,43985,0.19,1.31,57756,1201,36.62,0.23,7313,0.03
2024-11-01,camion,cm_hs_mec,35468,-0.19,1.28,45469,1124,31.55,-0.14,7491,0.02
2024-12-01,camion,cm_hs_mec,42963,0.21,1.25,53627,1105,38.87,0.23,7694,0.03
2025-01-01,camion,cm_hs_mec,47108,0.1,1.22,57530,1216,38.72,-0.0,7864,0.02
2025-02-01,camion,cm_hs_mec,43743,-0.07,1.19,52167,1212,36.07,-0.07,8052,0.02
2025-03-01,camion,cm_hs_mec,55807,0.28,1.15,64162,1251,44.58,0.24,8353,0.04
2025-04-01,camion,cm_hs_mec,46615,-0.16,1.12,52144,1263,36.88,-0.17,8585,0.03
2025-05-01,camion,cm_hs_mec,47901,0.03,1.1,52790,1162,41.22,0.12,8714,0.02
2025-06-01,camion,cm_hs_mec,51501,0.08,1.08,55853,1181,43.58,0.06,8855,0.02
2025-07-01,camion,cm_hs_mec,62120,0.21,1.06,66111,1282,48.43,0.11,9023,0.02
2025-08-01,camion,cm_hs_mec,55274,-0.11,1.04,57743,1329,41.59,-0.14,9193,0.02
2025-09-01,camion,cm_hs_mec,62046,0.12,1.02,63499,1406,44.1,0.06,9384,0.02
2025-10-01,camion,cm_hs_mec,53401,-0.14,1.0,53401,1462,36.51,-0.17,9603,0.02
2023-01-01,camion,cm_hs_pint,5639,,7.98,45025,366,15.4,,1202,
2023-02-01,camion,cm_hs_pint,5021,-0.11,7.49,37593,375,13.36,-0.13,1282,0.07
2023-03-01,camion,cm_hs_pint,5372,0.07,6.95,37356,380,14.13,0.06,1381,0.08
2023-04-01,camion,cm_hs_pint,7781,0.45,6.41,49917,419,18.54,0.31,1497,0.08
2023-05-01,camion,cm_hs_pint,7065,-0.09,5.95,42054,477,14.79,-0.2,1613,0.08
2023-06-01,camion,cm_hs_pint,7439,0.05,5.62,41792,487,15.25,0.03,1709,0.06
2023-07-01,camion,cm_hs_pint,7943,0.07,5.28,41959,516,15.38,0.01,1818,0.06
2023-08-01,camion,cm_hs_pint,9533,0.2,4.7,44788,646,14.74,-0.04,2044,0.12
2023-09-01,camion,cm_hs_pint,10711,0.12,4.17,44629,733,14.6,-0.01,2304,0.13
2023-10-01,camion,cm_hs_pint,10391,-0.03,3.85,39977,912,11.38,-0.22,2496,0.08
2023-11-01,camion,cm_hs_pint,14976,0.44,3.41,51075,931,16.07,0.41,2816,0.13
2023-12-01,camion,cm_hs_pint,17349,0.16,2.72,47157,965,17.97,0.12,3533,0.25
2024-01-01,camion,cm_hs_pint,15588,-0.1,2.25,35129,1141,13.65,-0.24,4261,0.21
2024-02-01,camion,cm_hs_pint,24415,0.57,1.99,48588,1081,22.58,0.65,4825,0.13
2024-03-01,camion,cm_hs_pint,19499,-0.2,1.79,34956,1001,19.47,-0.14,5357,0.11
2024-04-01,camion,cm_hs_pint,18073,-0.07,1.65,29772,1004,17.99,-0.08,5830,0.09
2024-05-01,camion,cm_hs_pint,26289,0.45,1.58,41569,1119,23.48,0.31,6073,0.04
2024-06-01,camion,cm_hs_pint,26578,0.01,1.51,40186,1278,20.79,-0.11,6351,0.05
2024-07-01,camion,cm_hs_pint,25212,-0.05,1.45,36644,1416,17.81,-0.14,6607,0.04
2024-08-01,camion,cm_hs_pint,24892,-0.01,1.4,34729,1340,18.57,0.04,6883,0.04
2024-09-01,camion,cm_hs_pint,29330,0.18,1.35,39550,1243,23.59,0.27,7122,0.03
2024-10-01,camion,cm_hs_pint,33373,0.14,1.31,43822,1201,27.79,0.18,7313,0.03
2024-11-01,camion,cm_hs_pint,27601,-0.17,1.28,35384,1124,24.56,-0.12,7491,0.02
2024-12-01,camion,cm_hs_pint,30497,0.1,1.25,38067,1105,27.59,0.12,7694,0.03
2025-01-01,camion,cm_hs_pint,31904,0.05,1.22,38962,1216,26.22,-0.05,7864,0.02
2025-02-01,camion,cm_hs_pint,38731,0.21,1.19,46190,1212,31.94,0.22,8052,0.02
2025-03-01,camion,cm_hs_pint,42556,0.1,1.15,48927,1251,34.0,0.06,8353,0.04
2025-04-01,camion,cm_hs_pint,38208,-0.1,1.12,42740,1263,30.23,-0.11,8585,0.03
2025-05-01,camion,cm_hs_pint,39524,0.03,1.1,43557,1162,34.01,0.12,8714,0.02
2025-06-01,camion,cm_hs_pint,39481,-0.0,1.08,42817,1181,33.41,-0.02,8855,0.02
2025-07-01,camion,cm_hs_pint,44629,0.13,1.06,47497,1282,34.79,0.04,9023,0.02
2025-08-01,camion,cm_hs_pint,45456,0.02,1.04,47487,1329,34.2,-0.02,9193,0.02
2025-09-01,camion,cm_hs_pint,45354,-0.0,1.02,46416,1406,32.24,-0.06,9384,0.02
2025-10-01,camion,cm_hs_pint,48863,0.08,1.0,48863,1462,33.41,0.04,9603,0.02
2023-01-01,camion,cm_hs_total,6140,,7.98,49025,366,16.77,,1202,
2023-02-01,camion,cm_hs_total,5861,-0.05,7.49,43887,375,15.59,-0.07,1282,0.07
2023-03-01,camion,cm_hs_total,5774,-0.01,6.95,40150,380,15.19,-0.03,1381,0.08
2023-04-01,camion,cm_hs_total,8108,0.4,6.41,52013,419,19.32,0.27,1497,0.08
2023-05-01,camion,cm_hs_total,7573,-0.07,5.95,45076,477,15.85,-0.18,1613,0.08
2023-06-01,camion,cm_hs_total,7489,-0.01,5.62,42073,487,15.35,-0.03,1709,0.06
2023-07-01,camion,cm_hs_total,8409,0.12,5.28,44424,516,16.28,0.06,1818,0.06
2023-08-01,camion,cm_hs_total,9793,0.16,4.7,46008,646,15.14,-0.07,2044,0.12
2023-09-01,camion,cm_hs_total,10265,0.05,4.17,42774,733,13.99,-0.08,2304,0.13
2023-10-01,camion,cm_hs_total,10786,0.05,3.85,41499,912,11.82,-0.16,2496,0.08
2023-11-01,camion,cm_hs_total,14446,0.34,3.41,49269,931,15.51,0.31,2816,0.13
2023-12-01,camion,cm_hs_total,17306,0.2,2.72,47041,965,17.92,0.16,3533,0.25
2024-01-01,camion,cm_hs_total,17460,0.01,2.25,39348,1141,15.29,-0.15,4261,0.21
2024-02-01,camion,cm_hs_total,27939,0.6,1.99,55602,1081,25.84,0.69,4825,0.13
2024-03-01,camion,cm_hs_total,22710,-0.19,1.79,40714,1001,22.67,-0.12,5357,0.11
2024-04-01,camion,cm_hs_total,20812,-0.08,1.65,34282,1004,20.71,-0.09,5830,0.09
2024-05-01,camion,cm_hs_total,28327,0.36,1.58,44791,1119,25.3,0.22,6073,0.04
2024-06-01,camion,cm_hs_total,26740,-0.06,1.51,40431,1278,20.91,-0.17,6351,0.05
2024-07-01,camion,cm_hs_total,29834,0.12,1.45,43361,1416,21.07,0.01,6607,0.04
2024-08-01,camion,cm_hs_total,30878,0.04,1.4,43082,1340,23.03,0.09,6883,0.04
2024-09-01,camion,cm_hs_total,32712,0.06,1.35,44109,1243,26.31,0.14,7122,0.03
2024-10-01,camion,cm_hs_total,31739,-0.03,1.31,41676,1201,26.43,0.0,7313,0.03
2024-11-01,camion,cm_hs_total,26489,-0.17,1.28,33958,1124,23.57,-0.11,7491,0.02
2024-12-01,camion,cm_hs_total,35473,0.34,1.25,44279,1105,32.1,0.36,7694,0.03
2025-01-01,camion,cm_hs_total,37270,0.05,1.22,45515,1216,30.63,-0.05,7864,0.02
2025-02-01,camion,cm_hs_total,38028,0.02,1.19,45352,1212,31.36,0.02,8052,0.02
2025-03-01,camion,cm_hs_total,47357,0.25,1.15,54446,1251,37.83,0.21,8353,0.04
2025-04-01,camion,cm_hs_total,43112,-0.09,1.12,48225,1263,34.11,-0.1,8585,0.03
2025-05-01,camion,cm_hs_total,46292,0.07,1.1,51016,1162,39.83,0.17,8714,0.02
2025-06-01,camion,cm_hs_total,44552,-0.04,1.08,48317,1181,37.7,-0.05,8855,0.02
2025-07-01,camion,cm_hs_total,49925,0.12,1.06,53133,1282,38.92,0.03,9023,0.02
2025-08-01,camion,cm_hs_total,49484,-0.01,1.04,51694,1329,37.23,-0.04,9193,0.02
2025-09-01,camion,cm_hs_total,51334,0.04,1.02,52536,1406,36.49,-0.02,9384,0.02
2025-10-01,camion,cm_hs_total,51859,0.01,1.0,51859,1462,35.46,-0.03,9603,0.02
2023-01-01,moto,cm_hs_chapa,2185,,7.98,17444,366,5.97,,1202,
2023-02-01,moto,cm_hs_chapa,1770,-0.19,7.49,13252,375,4.71,-0.21,1282,0.07
2023-03-01,moto,cm_hs_chapa,1845,0.04,6.95,12832,380,4.85,0.03,1381,0.08
2023-04-01,moto,cm_hs_chapa,2168,0.17,6.41,13907,419,5.16,0.06,1497,0.08
2023-05-01,moto,cm_hs_chapa,2332,0.08,5.95,13884,477,4.88,-0.05,1613,0.08
2023-06-01,moto,cm_hs_chapa,2747,0.18,5.62,15436,487,5.63,0.15,1709,0.06
2023-07-01,moto,cm_hs_chapa,2607,-0.05,5.28,13775,516,5.05,-0.1,1818,0.06
2023-08-01,moto,cm_hs_chapa,2050,-0.21,4.7,9630,646,3.17,-0.37,2044,0.12
2023-09-01,moto,cm_hs_chapa,2844,0.39,4.17,11850,733,3.88,0.22,2304,0.13
2023-10-01,moto,cm_hs_chapa,2469,-0.13,3.85,9502,912,2.71,-0.3,2496,0.08
2023-11-01,moto,cm_hs_chapa,3567,0.44,3.41,12165,931,3.83,0.41,2816,0.13
2023-12-01,moto,cm_hs_chapa,3742,0.05,2.72,10171,965,3.88,0.01,3533,0.25
2024-01-01,moto,cm_hs_chapa,4149,0.11,2.25,9351,1141,3.63,-0.06,4261,0.21
2024-02-01,moto,cm_hs_chapa,5317,0.28,1.99,10582,1081,4.92,0.35,4825,0.13
2024-03-01,moto,cm_hs_chapa,5302,-0.0,1.79,9505,1001,5.29,0.08,5357,0.11
2024-04-01,moto,cm_hs_chapa,5781,0.09,1.65,9524,1004,5.75,0.09,5830,0.09
2024-05-01,moto,cm_hs_chapa,8390,0.45,1.58,13267,1119,7.49,0.3,6073,0.04
2024-06-01,moto,cm_hs_chapa,9611,0.15,1.51,14533,1278,7.52,0.0,6351,0.05
2024-07-01,moto,cm_hs_chapa,10227,0.06,1.45,14864,1416,7.22,-0.04,6607,0.04
2024-08-01,moto,cm_hs_chapa,11878,0.16,1.4,16572,1340,8.86,0.23,6883,0.04
2024-09-01,moto,cm_hs_chapa,8644,-0.27,1.35,11656,1243,6.95,-0.22,7122,0.03
2024-10-01,moto,cm_hs_chapa,14309,0.66,1.31,18789,1201,11.91,0.71,7313,0.03
2024-11-01,moto,cm_hs_chapa,12104,-0.15,1.28,15517,1124,10.77,-0.1,7491,0.02
2024-12-01,moto,cm_hs_chapa,11691,-0.03,1.25,14593,1105,10.58,-0.02,7694,0.03
2025-01-01,moto,cm_hs_chapa,12579,0.08,1.22,15362,1216,10.34,-0.02,7864,0.02
2025-02-01,moto,cm_hs_chapa,14857,0.18,1.19,17718,1212,12.25,0.19,8052,0.02
2025-03-01,moto,cm_hs_chapa,17293,0.16,1.15,19881,1251,13.81,0.13,8353,0.04
2025-04-01,moto,cm_hs_chapa,19838,0.15,1.12,22191,1263,15.7,0.14,8585,0.03
2025-05-01,moto,cm_hs_chapa,17126,-0.14,1.1,18873,1162,14.74,-0.06,8714,0.02
2025-06-01,moto,cm_hs_chapa,20257,0.18,1.08,21969,1181,17.14,0.16,8855,0.02
2025-07-01,moto,cm_hs_chapa,18063,-0.11,1.06,19224,1282,14.08,-0.18,9023,0.02
2025-08-01,moto,cm_hs_chapa,20486,0.13,1.04,21401,1329,15.41,0.09,9193,0.02
2025-09-01,moto,cm_hs_chapa,20427,-0.0,1.02,20906,1406,14.52,-0.06,9384,0.02
2025-10-01,moto,cm_hs_chapa,20072,-0.02,1.0,20072,1462,13.72,-0.05,9603,0.02
2023-01-01,moto,cm_hs_elect,2500,,7.98,19958,366,6.83,,1202,
2023-02-01,moto,cm_hs_elect,65535,25.21,7.49,490671,375,174.32,24.53,1282,0.07
2023-03-01,moto,cm_hs_elect,65535,0.0,6.95,455695,380,172.37,-0.01,1381,0.08
2023-04-01,moto,cm_hs_elect,65535,0.0,6.41,420373,419,156.11,-0.09,1497,0.08
2023-05-01,moto,cm_hs_elect,65535,0.0,5.95,390055,477,137.18,-0.12,1613,0.08
2023-06-01,moto,cm_hs_elect,65535,0.0,5.62,368147,487,134.31,-0.02,1709,0.06
2023-07-01,moto,cm_hs_elect,65535,0.0,5.28,346182,516,126.87,-0.06,1818,0.06
2023-08-01,moto,cm_hs_elect,65535,0.0,4.7,307877,646,101.3,-0.2,2044,0.12
2023-09-01,moto,cm_hs_elect,5000,-0.92,4.17,20833,733,6.81,-0.93,2304,0.13
2023-10-01,moto,cm_hs_elect,65535,12.11,3.85,252131,912,71.8,9.54,2496,0.08
2023-11-01,moto,cm_hs_elect,5000,-0.92,3.41,17051,931,5.37,-0.93,2816,0.13
2023-12-01,moto,cm_hs_elect,65535,12.11,2.72,178136,965,67.87,11.65,3533,0.25
2024-01-01,moto,cm_hs_elect,65535,0.0,2.25,147690,1141,57.4,-0.15,4261,0.21
2024-02-01,moto,cm_hs_elect,65535,0.0,1.99,130422,1081,60.6,0.06,4825,0.13
2024-03-01,moto,cm_hs_elect,10000,-0.85,1.79,17927,1001,9.98,-0.84,5357,0.11
2024-04-01,moto,cm_hs_elect,65535,5.55,1.65,107952,1004,65.23,5.53,5830,0.09
2024-05-01,moto,cm_hs_elect,38400,-0.41,1.58,60718,1119,34.3,-0.47,6073,0.04
2024-06-01,moto,cm_hs_elect,65535,0.71,1.51,99089,1278,51.25,0.49,6351,0.05
2024-07-01,moto,cm_hs_elect,65535,0.0,1.45,95250,1416,46.28,-0.1,6607,0.04
2024-08-01,moto,cm_hs_elect,65535,0.0,1.4,91435,1340,48.88,0.06,6883,0.04
2024-09-01,moto,cm_hs_elect,65535,0.0,1.35,88369,1243,52.71,0.08,7122,0.03
2024-10-01,moto,cm_hs_elect,65535,0.0,1.31,86053,1201,54.57,0.04,7313,0.03
2024-11-01,moto,cm_hs_elect,65535,0.0,1.28,84014,1124,58.3,0.07,7491,0.02
2024-12-01,moto,cm_hs_elect,65535,0.0,1.25,81802,1105,59.3,0.02,7694,0.03
2025-01-01,moto,cm_hs_elect,18000,-0.73,1.22,21982,1216,14.79,-0.75,7864,0.02
2025-02-01,moto,cm_hs_elect,20000,0.11,1.19,23851,1212,16.49,0.11,8052,0.02
2025-03-01,moto,cm_hs_elect,65535,2.28,1.15,75346,1251,52.35,2.17,8353,0.04
2025-04-01,moto,cm_hs_elect,30000,-0.54,1.12,33558,1263,23.74,-0.55,8585,0.03
2025-05-01,moto,cm_hs_elect,65535,1.18,1.1,72223,1162,56.39,1.38,8714,0.02
2025-06-01,moto,cm_hs_elect,65535,0.0,1.08,71072,1181,55.45,-0.02,8855,0.02
2025-07-01,moto,cm_hs_elect,30000,-0.54,1.06,31927,1282,23.39,-0.58,9023,0.02
2025-08-01,moto,cm_hs_elect,65535,1.18,1.04,68462,1329,49.31,1.11,9193,0.02
2025-09-01,moto,cm_hs_elect,65535,0.0,1.02,67069,1406,46.58,-0.06,9384,0.02
2025-10-01,moto,cm_hs_elect,40000,-0.39,1.0,40000,1462,27.35,-0.41,9603,0.02
2023-01-01,moto,cm_hs_mec,2356,,7.98,18813,366,6.44,,1202,
2023-02-01,moto,cm_hs_mec,2564,0.09,7.49,19198,375,6.82,0.06,1282,0.07
2023-03-01,moto,cm_hs_mec,4022,0.57,6.95,27967,380,10.58,0.55,1381,0.08
2023-04-01,moto,cm_hs_mec,2950,-0.27,6.41,18928,419,7.03,-0.34,1497,0.08
2023-05-01,moto,cm_hs_mec,3582,0.21,5.95,21324,477,7.5,0.07,1613,0.08
2023-06-01,moto,cm_hs_mec,3213,-0.1,5.62,18050,487,6.59,-0.12,1709,0.06
2023-07-01,moto,cm_hs_mec,3180,-0.01,5.28,16803,516,6.16,-0.06,1818,0.06
2023-08-01,moto,cm_hs_mec,4370,0.37,4.7,20529,646,6.75,0.1,2044,0.12
2023-09-01,moto,cm_hs_mec,4738,0.08,4.17,19743,733,6.46,-0.04,2304,0.13
2023-10-01,moto,cm_hs_mec,4837,0.02,3.85,18610,912,5.3,-0.18,2496,0.08
2023-11-01,moto,cm_hs_mec,7372,0.52,3.41,25143,931,7.91,0.49,2816,0.13
2023-12-01,moto,cm_hs_mec,4538,-0.38,2.72,12337,965,4.7,-0.41,3533,0.25
2024-01-01,moto,cm_hs_mec,6163,0.36,2.25,13889,1141,5.4,0.15,4261,0.21
2024-02-01,moto,cm_hs_mec,8016,0.3,1.99,15952,1081,7.41,0.37,4825,0.13
2024-03-01,moto,cm_hs_mec,8649,0.08,1.79,15505,1001,8.64,0.16,5357,0.11
2024-04-01,moto,cm_hs_mec,7616,-0.12,1.65,12545,1004,7.58,-0.12,5830,0.09
2024-05-01,moto,cm_hs_mec,10505,0.38,1.58,16611,1119,9.38,0.24,6073,0.04
2024-06-01,moto,cm_hs_mec,13005,0.24,1.51,19664,1278,10.17,0.08,6351,0.05
2024-07-01,moto,cm_hs_mec,10726,-0.18,1.45,15590,1416,7.58,-0.26,6607,0.04
2024-08-01,moto,cm_hs_mec,19875,0.85,1.4,27730,1340,14.83,0.96,6883,0.04
2024-09-01,moto,cm_hs_mec,14545,-0.27,1.35,19613,1243,11.7,-0.21,7122,0.03
2024-10-01,moto,cm_hs_mec,18035,0.24,1.31,23682,1201,15.02,0.28,7313,0.03
2024-11-01,moto,cm_hs_mec,17116,-0.05,1.28,21942,1124,15.23,0.01,7491,0.02
2024-12-01,moto,cm_hs_mec,16684,-0.03,1.25,20826,1105,15.1,-0.01,7694,0.03
2025-01-01,moto,cm_hs_mec,18007,0.08,1.22,21990,1216,14.8,-0.02,7864,0.02
2025-02-01,moto,cm_hs_mec,18222,0.01,1.19,21731,1212,15.03,0.02,8052,0.02
2025-03-01,moto,cm_hs_mec,20818,0.14,1.15,23934,1251,16.63,0.11,8353,0.04
2025-04-01,moto,cm_hs_mec,19416,-0.07,1.12,21718,1263,15.36,-0.08,8585,0.03
2025-05-01,moto,cm_hs_mec,33158,0.71,1.1,36542,1162,28.53,0.86,8714,0.02
2025-06-01,moto,cm_hs_mec,25248,-0.24,1.08,27382,1181,21.36,-0.25,8855,0.02
2025-07-01,moto,cm_hs_mec,26501,0.05,1.06,28204,1282,20.66,-0.03,9023,0.02
2025-08-01,moto,cm_hs_mec,30170,0.14,1.04,31518,1329,22.7,0.1,9193,0.02
2025-09-01,moto,cm_hs_mec,28181,-0.07,1.02,28841,1406,20.03,-0.12,9384,0.02
2025-10-01,moto,cm_hs_mec,46093,0.64,1.0,46093,1462,31.51,0.57,9603,0.02
2023-01-01,moto,cm_hs_pint,1926,,7.98,15380,366,5.26,,1202,
2023-02-01,moto,cm_hs_pint,2125,0.1,7.49,15916,375,5.65,0.07,1282,0.07
2023-03-01,moto,cm_hs_pint,2097,-0.01,6.95,14583,380,5.52,-0.02,1381,0.08
2023-04-01,moto,cm_hs_pint,2201,0.05,6.41,14121,419,5.24,-0.05,1497,0.08
2023-05-01,moto,cm_hs_pint,2493,0.13,5.95,14839,477,5.22,-0.0,1613,0.08
2023-06-01,moto,cm_hs_pint,4419,0.77,5.62,24829,487,9.06,0.74,1709,0.06
2023-07-01,moto,cm_hs_pint,2986,-0.32,5.28,15773,516,5.78,-0.36,1818,0.06
2023-08-01,moto,cm_hs_pint,3230,0.08,4.7,15174,646,4.99,-0.14,2044,0.12
2023-09-01,moto,cm_hs_pint,3589,0.11,4.17,14954,733,4.89,-0.02,2304,0.13
2023-10-01,moto,cm_hs_pint,4079,0.14,3.85,15696,912,4.47,-0.09,2496,0.08
2023-11-01,moto,cm_hs_pint,5474,0.34,3.41,18671,931,5.88,0.31,2816,0.13
2023-12-01,moto,cm_hs_pint,3911,-0.29,2.72,10631,965,4.05,-0.31,3533,0.25
2024-01-01,moto,cm_hs_pint,5032,0.29,2.25,11341,1141,4.41,0.09,4261,0.21
2024-02-01,moto,cm_hs_pint,6012,0.19,1.99,11966,1081,5.56,0.26,4825,0.13
2024-03-01,moto,cm_hs_pint,6561,0.09,1.79,11762,1001,6.55,0.18,5357,0.11
2024-04-01,moto,cm_hs_pint,6171,-0.06,1.65,10166,1004,6.14,-0.06,5830,0.09
2024-05-01,moto,cm_hs_pint,8077,0.31,1.58,12771,1119,7.21,0.17,6073,0.04
2024-06-01,moto,cm_hs_pint,9244,0.14,1.51,13978,1278,7.23,0.0,6351,0.05
2024-07-01,moto,cm_hs_pint,8852,-0.04,1.45,12866,1416,6.25,-0.14,6607,0.04
2024-08-01,moto,cm_hs_pint,12831,0.45,1.4,17902,1340,9.57,0.53,6883,0.04
2024-09-01,moto,cm_hs_pint,9168,-0.29,1.35,12363,1243,7.37,-0.23,7122,0.03
2024-10-01,moto,cm_hs_pint,13988,0.53,1.31,18368,1201,11.65,0.58,7313,0.03
2024-11-01,moto,cm_hs_pint,11009,-0.21,1.28,14113,1124,9.79,-0.16,7491,0.02
2024-12-01,moto,cm_hs_pint,10850,-0.01,1.25,13543,1105,9.82,0.0,7694,0.03
2025-01-01,moto,cm_hs_pint,12888,0.19,1.22,15739,1216,10.59,0.08,7864,0.02
2025-02-01,moto,cm_hs_pint,14571,0.13,1.19,17377,1212,12.02,0.13,8052,0.02
2025-03-01,moto,cm_hs_pint,16189,0.11,1.15,18613,1251,12.93,0.08,8353,0.04
2025-04-01,moto,cm_hs_pint,20287,0.25,1.12,22693,1263,16.05,0.24,8585,0.03
2025-05-01,moto,cm_hs_pint,17254,-0.15,1.1,19015,1162,14.85,-0.08,8714,0.02
2025-06-01,moto,cm_hs_pint,20338,0.18,1.08,22056,1181,17.21,0.16,8855,0.02
2025-07-01,moto,cm_hs_pint,18197,-0.11,1.06,19367,1282,14.19,-0.18,9023,0.02
2025-08-01,moto,cm_hs_pint,17242,-0.05,1.04,18012,1329,12.97,-0.09,9193,0.02
2025-09-01,moto,cm_hs_pint,18059,0.05,1.02,18482,1406,12.84,-0.01,9384,0.02
2025-10-01,moto,cm_hs_pint,20447,0.13,1.0,20447,1462,13.98,0.09,9603,0.02
2023-01-01,moto,cm_hs_total,2177,,7.98,17380,366,5.95,,1202,
2023-02-01,moto,cm_hs_total,1897,-0.13,7.49,14207,375,5.05,-0.15,1282,0.07
2023-03-01,moto,cm_hs_total,2179,0.15,6.95,15152,380,5.73,0.14,1381,0.08
2023-04-01,moto,cm_hs_total,2276,0.04,6.41,14601,419,5.42,-0.05,1497,0.08
2023-05-01,moto,cm_hs_total,2571,0.13,5.95,15307,477,5.38,-0.01,1613,0.08
2023-06-01,moto,cm_hs_total,3075,0.2,5.62,17276,487,6.3,0.17,1709,0.06
2023-07-01,moto,cm_hs_total,2794,-0.09,5.28,14760,516,5.41,-0.14,1818,0.06
2023-08-01,moto,cm_hs_total,2326,-0.17,4.7,10929,646,3.6,-0.34,2044,0.12
2023-09-01,moto,cm_hs_total,3268,0.4,4.17,13618,733,4.45,0.24,2304,0.13
2023-10-01,moto,cm_hs_total,2952,-0.1,3.85,11360,912,3.24,-0.27,2496,0.08
2023-11-01,moto,cm_hs_total,4537,0.54,3.41,15475,931,4.87,0.51,2816,0.13
2023-12-01,moto,cm_hs_total,3838,-0.15,2.72,10434,965,3.98,-0.18,3533,0.25
2024-01-01,moto,cm_hs_total,4386,0.14,2.25,9886,1141,3.84,-0.03,4261,0.21
2024-02-01,moto,cm_hs_total,5677,0.29,1.99,11298,1081,5.25,0.37,4825,0.13
2024-03-01,moto,cm_hs_total,5951,0.05,1.79,10669,1001,5.94,0.13,5357,0.11
2024-04-01,moto,cm_hs_total,6005,0.01,1.65,9892,1004,5.98,0.01,5830,0.09
2024-05-01,moto,cm_hs_total,8752,0.46,1.58,13839,1119,7.82,0.31,6073,0.04
2024-06-01,moto,cm_hs_total,9877,0.13,1.51,14935,1278,7.73,-0.01,6351,0.05
2024-07-01,moto,cm_hs_total,9945,0.01,1.45,14455,1416,7.02,-0.09,6607,0.04
2024-08-01,moto,cm_hs_total,13640,0.37,1.4,19031,1340,10.17,0.45,6883,0.04
2024-09-01,moto,cm_hs_total,9555,-0.3,1.35,12884,1243,7.69,-0.24,7122,0.03
2024-10-01,moto,cm_hs_total,14888,0.56,1.31,19549,1201,12.4,0.61,7313,0.03
2024-11-01,moto,cm_hs_total,12307,-0.17,1.28,15778,1124,10.95,-0.12,7491,0.02
2024-12-01,moto,cm_hs_total,12459,0.01,1.25,15552,1105,11.27,0.03,7694,0.03
2025-01-01,moto,cm_hs_total,14332,0.15,1.22,17503,1216,11.78,0.04,7864,0.02
2025-02-01,moto,cm_hs_total,15479,0.08,1.19,18461,1212,12.76,0.08,8052,0.02
2025-03-01,moto,cm_hs_total,17452,0.13,1.15,20065,1251,13.94,0.09,8353,0.04
2025-04-01,moto,cm_hs_total,19977,0.14,1.12,22347,1263,15.81,0.13,8585,0.03
2025-05-01,moto,cm_hs_total,21180,0.06,1.1,23341,1162,18.23,0.15,8714,0.02
2025-06-01,moto,cm_hs_total,21234,0.0,1.08,23028,1181,17.97,-0.01,8855,0.02
2025-07-01,moto,cm_hs_total,19622,-0.08,1.06,20883,1282,15.3,-0.15,9023,0.02
2025-08-01,moto,cm_hs_total,21469,0.09,1.04,22428,1329,16.15,0.06,9193,0.02
2025-09-01,moto,cm_hs_total,21434,-0.0,1.02,21936,1406,15.24,-0.06,9384,0.02
2025-10-01,moto,cm_hs_total,26226,0.22,1.0,26226,1462,17.93,0.18,9603,0.02
