fecha,marca,zona,tipo_cristal,precio,instalacion
2023-12-01,CHEVROLET,CABA,Aleta/Ventilete,36674.850411690015,16962.28525296993
2023-12-01,CHEVROLET,CABA,Custodia/Coleta,95315.92054885392,16962.28525296993
2023-12-01,CHEVROLET,CABA,Luneta,104491.50060803551,27811.49693801808
2023-12-01,CHEVROLET,CABA,Parabrisas,154233.6439390227,38596.04229745618
2023-12-01,CHEVROLET,CABA,Puerta,51540.39659282002,11308.13492354545
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,34579.14467387916,18531.29663886964
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,89869.29651749083,18531.29663886964
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Luneta,98520.55771614777,30384.060404784763
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,145420.29285679283,42166.17620997088
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Puerta,48595.23107323031,12354.1374039734
2023-12-01,CHEVROLET,Rosario,Aleta/Ventilete,32483.438936068298,18531.29663886964
2023-12-01,CHEVROLET,Rosario,Custodia/Coleta,84422.67248612776,18531.29663886964
2023-12-01,CHEVROLET,Rosario,Luneta,92549.61482426003,30384.060404784763
2023-12-01,CHEVROLET,Rosario,Parabrisas,136606.94177456296,42166.17620997088
2023-12-01,CHEVROLET,Rosario,Puerta,45650.06555364059,12354.1374039734
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,62871.172134325745,33246.07909582106
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,163398.7209408924,33246.07909582106
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,179128.2867566323,54510.53399851546
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,264400.53246689605,75648.2429030141
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,88354.96558769146,22163.94445014907
2023-12-01,FIAT,CABA,Aleta/Ventilete,30109.78048351376,16962.28525296993
2023-12-01,FIAT,CABA,Custodia/Coleta,76673.47505586423,16962.28525296993
2023-12-01,FIAT,CABA,Luneta,103795.66564814723,25707.724760437985
2023-12-01,FIAT,CABA,Parabrisas,161009.79154391075,38842.38392527059
2023-12-01,FIAT,CABA,Puerta,42450.879258054876,11308.13492354545
2023-12-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,28389.221598741547,18531.29663886964
2023-12-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,72292.13362410056,18531.29663886964
2023-12-01,FIAT,CORD_TUC_STAFE,Luneta,97864.48475396741,28085.689300778504
2023-12-01,FIAT,CORD_TUC_STAFE,Parabrisas,151809.23202711588,42435.304438358115
2023-12-01,FIAT,CORD_TUC_STAFE,Puerta,40025.11472902317,12354.1374039734
2023-12-01,FIAT,Rosario,Aleta/Ventilete,26668.662713969334,18531.29663886964
2023-12-01,FIAT,Rosario,Custodia/Coleta,67910.79219233688,18531.29663886964
2023-12-01,FIAT,Rosario,Luneta,91933.30385978756,28085.689300778504
2023-12-01,FIAT,Rosario,Parabrisas,142608.67251032096,42435.304438358115
2023-12-01,FIAT,Rosario,Puerta,37599.35019999146,12354.1374039734
2023-12-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,51616.76654316645,33246.07909582106
2023-12-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,131440.2429529101,33246.07909582106
2023-12-01,FIAT,TIERRA DEL FUEGO,Luneta,177935.42682539523,50387.14053045846
2023-12-01,FIAT,TIERRA DEL FUEGO,Parabrisas,276016.785503847,76131.07249353034
2023-12-01,FIAT,TIERRA DEL FUEGO,Puerta,72772.93587095122,22163.94445014907
2023-12-01,FORD,CABA,Aleta/Ventilete,36619.06943490622,16962.28525296993
2023-12-01,FORD,CABA,Custodia/Coleta,41044.998007151946,16962.28525296993
2023-12-01,FORD,CABA,Luneta,106939.16823795816,26932.77236198738
2023-12-01,FORD,CABA,Parabrisas,185470.11666224996,38622.590336341746
2023-12-01,FORD,CABA,Puerta,51548.0040388932,11308.13492354545
2023-12-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,34526.55118148302,18531.29663886964
2023-12-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,38699.569549600405,18531.29663886964
2023-12-01,FORD,CORD_TUC_STAFE,Luneta,100828.35862436057,29424.053805471216
2023-12-01,FORD,CORD_TUC_STAFE,Parabrisas,174871.82428154995,42195.17994245336
2023-12-01,FORD,CORD_TUC_STAFE,Puerta,48602.40380809932,12354.1374039734
2023-12-01,FORD,Rosario,Aleta/Ventilete,32434.032928059798,18531.29663886964
2023-12-01,FORD,Rosario,Custodia/Coleta,36354.14109204886,18531.29663886964
2023-12-01,FORD,Rosario,Luneta,94717.54901076294,29424.053805471216
2023-12-01,FORD,Rosario,Parabrisas,164273.53190084995,42195.17994245336
2023-12-01,FORD,Rosario,Puerta,45656.803577305414,12354.1374039734
2023-12-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,62775.54760269639,33246.07909582106
2023-12-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,70362.8537265462,33246.07909582106
2023-12-01,FORD,TIERRA DEL FUEGO,Luneta,183324.28840792828,52788.23382949528
2023-12-01,FORD,TIERRA DEL FUEGO,Parabrisas,317948.77142099995,75700.27705922982
2023-12-01,FORD,TIERRA DEL FUEGO,Puerta,88368.00692381692,22163.94445014907
2023-12-01,PEUGEOT,CABA,Aleta/Ventilete,109069.51379048632,16962.28525296993
2023-12-01,PEUGEOT,CABA,Custodia/Coleta,64137.350051119516,16962.28525296993
2023-12-01,PEUGEOT,CABA,Luneta,115462.3901941703,27703.213319709776
2023-12-01,PEUGEOT,CABA,Parabrisas,196913.6272681574,38515.0843836
2023-12-01,PEUGEOT,CABA,Puerta,43110.48500309453,11308.13492354545
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,108477.95322886604,18531.29663886964
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,60472.35861962699,18531.29663886964
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Luneta,108864.53932593203,30265.760551782932
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,185661.4199956913,42077.729689083
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Puerta,40647.028717203415,12354.137403973398
2023-12-01,PEUGEOT,Rosario,Aleta/Ventilete,107886.39266724576,18531.29663886964
2023-12-01,PEUGEOT,Rosario,Custodia/Coleta,56807.36718813444,18531.29663886964
2023-12-01,PEUGEOT,Rosario,Luneta,102266.6884576937,30265.760551782932
2023-12-01,PEUGEOT,Rosario,Parabrisas,174409.21272322515,42077.729689083
2023-12-01,PEUGEOT,Rosario,Puerta,38183.5724313123,12354.137403973398
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,116464.0208107399,33246.07909582106
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,109949.74294477634,33246.07909582106
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,197935.5260471491,54298.29810663117
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,337566.21817398415,75489.565391856
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,73903.68857673348,22163.94445014907
2023-12-01,RENAULT,CABA,Aleta/Ventilete,39767.61557793859,16962.28525296993
2023-12-01,RENAULT,CABA,Custodia/Coleta,91839.90098987985,16962.28525296993
2023-12-01,RENAULT,CABA,Luneta,94505.71525508314,25338.521655071774
2023-12-01,RENAULT,CABA,Parabrisas,145543.05910658956,38029.7413584
2023-12-01,RENAULT,CABA,Puerta,45515.483011210024,11308.13492354545
2023-12-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,37495.18040205638,18531.29663886964
2023-12-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,86591.90664760102,18531.29663886964
2023-12-01,RENAULT,CORD_TUC_STAFE,Luneta,89105.3886690784,27682.334908165918
2023-12-01,RENAULT,CORD_TUC_STAFE,Parabrisas,137226.3128719273,41547.492434052
2023-12-01,RENAULT,CORD_TUC_STAFE,Puerta,42914.59826771232,12354.1374039734
2023-12-01,RENAULT,Rosario,Aleta/Ventilete,35222.745226174186,18531.29663886964
2023-12-01,RENAULT,Rosario,Custodia/Coleta,81343.91230532216,18531.29663886964
2023-12-01,RENAULT,Rosario,Luneta,83705.06208307363,27682.334908165918
2023-12-01,RENAULT,Rosario,Parabrisas,128909.56663726504,41547.492434052
2023-12-01,RENAULT,Rosario,Puerta,40313.713524214596,12354.1374039734
2023-12-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,68173.05527646616,33246.07909582106
2023-12-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,157439.83026836545,33246.07909582106
2023-12-01,RENAULT,TIERRA DEL FUEGO,Luneta,162009.79758014253,49663.502443940684
2023-12-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,249502.3870398678,74538.29306246398
2023-12-01,RENAULT,TIERRA DEL FUEGO,Puerta,78026.54230493147,22163.94445014907
2023-12-01,TOYOTA,CABA,Aleta/Ventilete,36378.31364833688,16962.28525296993
2023-12-01,TOYOTA,CABA,Custodia/Coleta,122764.25393937816,16962.28525296993
2023-12-01,TOYOTA,CABA,Luneta,173417.23873814734,27726.0653820151
2023-12-01,TOYOTA,CABA,Parabrisas,202559.55878665464,38543.81601363934
2023-12-01,TOYOTA,CABA,Puerta,60635.76233960117,11308.13492354545
2023-12-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,34299.552868431914,18531.29663886964
2023-12-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,115749.15371427088,18531.296638869637
2023-12-01,TOYOTA,CORD_TUC_STAFE,Luneta,163507.68223882464,30290.7264298515
2023-12-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,190984.7268559887,42109.118994900986
2023-12-01,TOYOTA,CORD_TUC_STAFE,Puerta,57170.86163448111,12354.1374039734
2023-12-01,TOYOTA,Rosario,Aleta/Ventilete,32220.792088526952,18531.29663886964
2023-12-01,TOYOTA,Rosario,Custodia/Coleta,108734.05348916353,18531.296638869637
2023-12-01,TOYOTA,Rosario,Luneta,153598.12573950193,30290.7264298515
2023-12-01,TOYOTA,Rosario,Parabrisas,179409.89492532267,42109.118994900986
2023-12-01,TOYOTA,Rosario,Puerta,53705.96092936104,12354.1374039734
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,62362.82339714893,33246.07909582106
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,210453.00675321973,33246.07909582106
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Luneta,297286.6949796811,54343.0881487496
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,347244.95791997935,75545.8793867331
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Puerta,103947.02115360199,22163.944450149073
2023-12-01,VOLKSWAGEN,CABA,Aleta/Ventilete,37184.82769771186,16962.28525296993
2023-12-01,VOLKSWAGEN,CABA,Custodia/Coleta,48199.36543670342,16962.28525296993
2023-12-01,VOLKSWAGEN,CABA,Luneta,122805.82723559783,27652.02470014584
2023-12-01,VOLKSWAGEN,CABA,Parabrisas,171836.0992459641,38812.53168801509
2023-12-01,VOLKSWAGEN,CABA,Puerta,48510.30460758446,11308.13492354545
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,35059.98040069975,18531.29663886964
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,45445.115983177515,18531.29663886964
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,115788.35139356367,30209.83698490934
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,162016.89357476617,42402.69086915649
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,45738.28720143678,12354.1374039734
2023-12-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,32935.13310368765,18531.29663886964
2023-12-01,VOLKSWAGEN,Rosario,Custodia/Coleta,42690.8665296516,18531.29663886964
2023-12-01,VOLKSWAGEN,Rosario,Luneta,108770.87555152952,30209.83698490934
2023-12-01,VOLKSWAGEN,Rosario,Parabrisas,152197.68790356824,42402.69086915649
2023-12-01,VOLKSWAGEN,Rosario,Puerta,42966.269795289096,12354.1374039734
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,63745.418910363194,33246.07909582106
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,82627.48360577729,33246.07909582106
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,210524.27526102483,54197.96841228586
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,294576.1701359385,76072.56210850958
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,83160.5221844305,22163.94445014907
2024-02-01,CHEVROLET,CABA,Aleta/Ventilete,38508.592932274514,18488.89092573722
2024-02-01,CHEVROLET,CABA,Custodia/Coleta,100081.7165762966,18488.89092573722
2024-02-01,CHEVROLET,CABA,Luneta,110762.19704966737,30314.53166243972
2024-02-01,CHEVROLET,CABA,Parabrisas,165354.69537936943,42072.411791520004
2024-02-01,CHEVROLET,CABA,Puerta,54117.41642246102,12325.86706666454
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,36308.10190757312,20199.11333636791
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,94362.76134336539,20199.11333636791
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Luneta,104432.92864682926,33118.6258412154
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,155905.85564340546,45964.109882235614
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Puerta,51024.99262689183,13466.00977033101
2024-02-01,CHEVROLET,Rosario,Aleta/Ventilete,34107.61088287172,20199.11333636791
2024-02-01,CHEVROLET,Rosario,Custodia/Coleta,88643.80611043415,20199.11333636791
2024-02-01,CHEVROLET,Rosario,Luneta,98103.66024399111,33118.6258412154
2024-02-01,CHEVROLET,Rosario,Parabrisas,146457.0159074415,45964.109882235614
2024-02-01,CHEVROLET,Rosario,Puerta,47932.56883132262,13466.00977033101
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,66014.73074104203,36238.22621444496
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,171568.65698793705,36238.22621444496
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,189878.05208514407,59416.48205838185
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,283465.192078919,82461.9271113792
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,92772.71386707603,24158.69945066249
2024-02-01,FIAT,CABA,Aleta/Ventilete,31615.269507689452,18488.89092573722
2024-02-01,FIAT,CABA,Custodia/Coleta,80507.14880865744,18488.89092573722
2024-02-01,FIAT,CABA,Luneta,110264.62974290122,28021.419988877413
2024-02-01,FIAT,CABA,Parabrisas,174278.53237097207,42338.19847854494
2024-02-01,FIAT,CABA,Puerta,44573.42322095762,12325.86706666454
2024-02-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,29808.68267867863,20199.11333636791
2024-02-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,75906.7403053056,20199.11333636791
2024-02-01,FIAT,CORD_TUC_STAFE,Luneta,103963.79375759258,30613.40133784857
2024-02-01,FIAT,CORD_TUC_STAFE,Parabrisas,164319.75909263082,46254.48183781036
2024-02-01,FIAT,CORD_TUC_STAFE,Puerta,42026.370465474334,13466.00977033101
2024-02-01,FIAT,Rosario,Aleta/Ventilete,28002.095849667803,20199.11333636791
2024-02-01,FIAT,Rosario,Custodia/Coleta,71306.33180195374,20199.11333636791
2024-02-01,FIAT,Rosario,Luneta,97662.95777228395,30613.40133784857
2024-02-01,FIAT,Rosario,Parabrisas,154360.98581428954,46254.48183781036
2024-02-01,FIAT,Rosario,Puerta,39479.31770999103,13466.00977033101
2024-02-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,54197.60487032478,36238.22621444496
2024-02-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,138012.2551005556,36238.22621444496
2024-02-01,FIAT,TIERRA DEL FUEGO,Luneta,189025.0795592592,54921.98317819973
2024-02-01,FIAT,TIERRA DEL FUEGO,Parabrisas,298763.19835023786,82982.86901794809
2024-02-01,FIAT,TIERRA DEL FUEGO,Puerta,76411.58266449878,24158.69945066249
2024-02-01,FORD,CABA,Aleta/Ventilete,38450.02290665154,18488.89092573722
2024-02-01,FORD,CABA,Custodia/Coleta,43097.24790750954,18488.89092573722
2024-02-01,FORD,CABA,Luneta,114591.73508236832,29356.721874566254
2024-02-01,FORD,CABA,Parabrisas,200029.21469802217,42098.62346661251
2024-02-01,FORD,CABA,Puerta,54125.404240837874,12325.86706666454
2024-02-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,36252.878740557164,20199.11333636791
2024-02-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,40634.54802708043,20199.11333636791
2024-02-01,FORD,CORD_TUC_STAFE,Luneta,108043.63593480444,32072.21864796363
2024-02-01,FORD,CORD_TUC_STAFE,Parabrisas,188598.9738581352,45992.746137274175
2024-02-01,FORD,CORD_TUC_STAFE,Puerta,51032.52399850429,13466.00977033101
2024-02-01,FORD,Rosario,Aleta/Ventilete,34055.73457446279,20199.11333636791
2024-02-01,FORD,Rosario,Custodia/Coleta,38171.84814665131,20199.11333636791
2024-02-01,FORD,Rosario,Luneta,101495.53678724052,32072.21864796363
2024-02-01,FORD,Rosario,Parabrisas,177168.73301824823,45992.746137274175
2024-02-01,FORD,Rosario,Puerta,47939.64375617069,13466.00977033101
2024-02-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,65914.3249828312,36238.22621444496
2024-02-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,73880.99641287349,36238.22621444496
2024-02-01,FORD,TIERRA DEL FUEGO,Luneta,196442.97442691715,57539.17487414985
2024-02-01,FORD,TIERRA DEL FUEGO,Parabrisas,342907.22519660945,82513.30199456052
2024-02-01,FORD,TIERRA DEL FUEGO,Puerta,92786.40727000778,24158.69945066249
2024-02-01,PEUGEOT,CABA,Aleta/Ventilete,115510.16151963198,18488.89092573722
2024-02-01,PEUGEOT,CABA,Custodia/Coleta,67344.21755367551,18488.89092573722
2024-02-01,PEUGEOT,CABA,Luneta,125088.11511253832,30196.502518483663
2024-02-01,PEUGEOT,CABA,Parabrisas,213543.8478811861,41981.44197812401
2024-02-01,PEUGEOT,CABA,Puerta,45266.009253249256,12325.867066664538
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,114889.02292993068,20199.11333636791
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,63495.97655060834,20199.11333636791
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Luneta,117940.22282039328,32989.6790014434
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,201341.3422879755,45864.72536110048
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Puerta,42679.38015306359,13466.00977033101
2024-02-01,PEUGEOT,Rosario,Aleta/Ventilete,114267.88434022936,20199.11333636791
2024-02-01,PEUGEOT,Rosario,Custodia/Coleta,59647.73554754117,20199.11333636791
2024-02-01,PEUGEOT,Rosario,Luneta,110792.33052824822,32989.6790014434
2024-02-01,PEUGEOT,Rosario,Parabrisas,189138.83669476488,45864.72536110048
2024-02-01,PEUGEOT,Rosario,Puerta,40092.75105287792,13466.00977033101
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,123274.39389089822,36238.22621444496
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,115447.23009201515,36238.22621444496
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,214436.76876435144,59185.144936227975
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,366075.16779631906,82283.62627712304
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,77598.87300557016,24158.699450662487
2024-02-01,RENAULT,CABA,Aleta/Ventilete,41755.99635683552,18488.89092573722
2024-02-01,RENAULT,CABA,Custodia/Coleta,96431.89603937385,18488.89092573722
2024-02-01,RENAULT,CABA,Luneta,101560.04195494542,27618.988604028244
2024-02-01,RENAULT,CABA,Parabrisas,158410.57588504488,41452.418080656
2024-02-01,RENAULT,CABA,Puerta,47791.25716177053,12325.86706666454
2024-02-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,39369.939422159216,20199.11333636791
2024-02-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,90921.50197998107,20199.113336367907
2024-02-01,RENAULT,CORD_TUC_STAFE,Luneta,95756.61098609141,30173.745049900852
2024-02-01,RENAULT,CORD_TUC_STAFE,Parabrisas,149358.54297732806,45286.766753116695
2024-02-01,RENAULT,CORD_TUC_STAFE,Puerta,45060.32818109793,13466.00977033101
2024-02-01,RENAULT,Rosario,Aleta/Ventilete,36983.88248748289,20199.11333636791
2024-02-01,RENAULT,Rosario,Custodia/Coleta,85411.10792058829,20199.113336367907
2024-02-01,RENAULT,Rosario,Luneta,89953.18001723738,30173.745049900852
2024-02-01,RENAULT,Rosario,Parabrisas,140306.5100696112,45286.766753116695
2024-02-01,RENAULT,Rosario,Puerta,42329.39920042533,13466.00977033101
2024-02-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,71581.70804028946,36238.22621444496
2024-02-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,165311.82178178377,36238.22621444496
2024-02-01,RENAULT,TIERRA DEL FUEGO,Luneta,174102.92906562073,54133.217663895346
2024-02-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,271560.9872315055,81246.73943808577
2024-02-01,RENAULT,TIERRA DEL FUEGO,Puerta,81927.86942017806,24158.69945066249
2024-02-01,TOYOTA,CABA,Aleta/Ventilete,38197.229330753726,18488.89092573722
2024-02-01,TOYOTA,CABA,Custodia/Coleta,128902.46663634712,18488.890925737218
2024-02-01,TOYOTA,CABA,Luneta,186297.86745127058,30221.411266396466
2024-02-01,TOYOTA,CABA,Parabrisas,218591.1047102193,42012.759454866886
2024-02-01,TOYOTA,CABA,Puerta,63667.55045658124,12325.867066664538
2024-02-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,36014.53051185351,20199.11333636791
2024-02-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,121536.61139998444,20199.11333636791
2024-02-01,TOYOTA,CORD_TUC_STAFE,Luneta,175652.27502548372,33016.89180853814
2024-02-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,206100.18444106393,45898.939704442084
2024-02-01,TOYOTA,CORD_TUC_STAFE,Puerta,60029.404716205165,13466.00977033101
2024-02-01,TOYOTA,Rosario,Aleta/Ventilete,33831.831692953296,20199.11333636791
2024-02-01,TOYOTA,Rosario,Custodia/Coleta,114170.75616362173,20199.11333636791
