fecha,marca,zona,tipo_cristal,precio_usd,instalacion_usd
2025-01-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,32.0,24.2
2025-01-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,113.4,23.9
2025-01-01,TOYOTA,CORD_TUC_STAFE,Luneta,171.7,37.4
2025-01-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,196.7,52.1
2025-01-01,TOYOTA,CORD_TUC_STAFE,Puerta,57.9,17.8
2025-01-01,TOYOTA,Rosario,Aleta/Ventilete,30.0,24.2
2025-01-01,TOYOTA,Rosario,Custodia/Coleta,106.6,23.9
2025-01-01,TOYOTA,Rosario,Luneta,161.3,37.4
2025-01-01,TOYOTA,Rosario,Parabrisas,184.8,52.1
2025-01-01,TOYOTA,Rosario,Puerta,54.4,17.8
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,58.2,43.5
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,206.2,42.8
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Luneta,312.2,67.0
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,357.6,93.4
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Puerta,105.3,32.0
2025-01-01,VOLKSWAGEN,CABA,Aleta/Ventilete,36.4,21.8
2025-01-01,VOLKSWAGEN,CABA,Custodia/Coleta,46.3,22.4
2025-01-01,VOLKSWAGEN,CABA,Luneta,124.1,34.1
2025-01-01,VOLKSWAGEN,CABA,Parabrisas,176.3,48.2
2025-01-01,VOLKSWAGEN,CABA,Puerta,49.7,15.8
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,34.4,23.9
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,43.6,24.4
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,117.0,37.2
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,166.3,52.6
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,46.9,17.3
2025-01-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,32.3,23.9
2025-01-01,VOLKSWAGEN,Rosario,Custodia/Coleta,41.0,24.4
2025-01-01,VOLKSWAGEN,Rosario,Luneta,109.9,37.2
2025-01-01,VOLKSWAGEN,Rosario,Parabrisas,156.2,52.6
2025-01-01,VOLKSWAGEN,Rosario,Puerta,44.0,17.3
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,62.5,42.8
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,79.3,43.8
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,212.8,66.8
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,302.3,94.4
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,85.2,31.0
2025-04-01,CHEVROLET,CABA,Aleta/Ventilete,36.1,22.9
2025-04-01,CHEVROLET,CABA,Custodia/Coleta,96.3,22.9
2025-04-01,CHEVROLET,CABA,Luneta,108.2,36.0
2025-04-01,CHEVROLET,CABA,Parabrisas,164.2,49.9
2025-04-01,CHEVROLET,CABA,Puerta,50.7,16.4
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,34.0,25.0
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,90.8,25.0
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Luneta,102.0,39.4
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,154.9,54.6
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Puerta,47.8,17.9
2025-04-01,CHEVROLET,Rosario,Aleta/Ventilete,31.9,25.0
2025-04-01,CHEVROLET,Rosario,Custodia/Coleta,85.3,25.0
2025-04-01,CHEVROLET,Rosario,Luneta,95.8,39.4
2025-04-01,CHEVROLET,Rosario,Parabrisas,145.5,54.6
2025-04-01,CHEVROLET,Rosario,Puerta,44.9,17.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,61.8,44.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,165.2,44.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,185.5,70.6
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,281.6,97.9
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,86.9,32.1
2025-04-01,FIAT,CABA,Aleta/Ventilete,33.3,22.9
2025-04-01,FIAT,CABA,Custodia/Coleta,74.5,22.9
2025-04-01,FIAT,CABA,Luneta,106.5,33.4
2025-04-01,FIAT,CABA,Parabrisas,175.6,50.5
2025-04-01,FIAT,CABA,Puerta,41.8,16.4
2025-04-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,31.4,25.0
2025-04-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,70.3,25.0
2025-04-01,FIAT,CORD_TUC_STAFE,Luneta,100.4,36.5
2025-04-01,FIAT,CORD_TUC_STAFE,Parabrisas,165.6,55.2
2025-04-01,FIAT,CORD_TUC_STAFE,Puerta,39.4,17.9
2025-04-01,FIAT,Rosario,Aleta/Ventilete,29.5,25.0
2025-04-01,FIAT,Rosario,Custodia/Coleta,66.0,25.0
2025-04-01,FIAT,Rosario,Luneta,94.3,36.5
2025-04-01,FIAT,Rosario,Parabrisas,155.5,55.2
2025-04-01,FIAT,Rosario,Puerta,37.0,17.9
2025-04-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,57.0,44.9
2025-04-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,127.8,44.9
2025-04-01,FIAT,TIERRA DEL FUEGO,Luneta,182.6,65.4
2025-04-01,FIAT,TIERRA DEL FUEGO,Parabrisas,301.0,99.0
2025-04-01,FIAT,TIERRA DEL FUEGO,Puerta,71.7,32.1
2025-04-01,FORD,CABA,Aleta/Ventilete,38.0,22.9
2025-04-01,FORD,CABA,Custodia/Coleta,41.1,22.9
2025-04-01,FORD,CABA,Luneta,121.1,35.1
2025-04-01,FORD,CABA,Parabrisas,197.2,50.0
2025-04-01,FORD,CABA,Puerta,48.7,16.4
2025-04-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,35.8,25.0
2025-04-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,38.8,25.0
2025-04-01,FORD,CORD_TUC_STAFE,Luneta,114.2,38.3
2025-04-01,FORD,CORD_TUC_STAFE,Parabrisas,185.9,54.6
2025-04-01,FORD,CORD_TUC_STAFE,Puerta,45.9,17.9
2025-04-01,FORD,Rosario,Aleta/Ventilete,33.7,25.0
2025-04-01,FORD,Rosario,Custodia/Coleta,36.4,25.0
2025-04-01,FORD,Rosario,Luneta,107.3,38.3
2025-04-01,FORD,Rosario,Parabrisas,174.6,54.6
2025-04-01,FORD,Rosario,Puerta,43.1,17.9
2025-04-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,65.1,44.9
2025-04-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,70.5,44.9
2025-04-01,FORD,TIERRA DEL FUEGO,Luneta,207.6,68.8
2025-04-01,FORD,TIERRA DEL FUEGO,Parabrisas,338.0,97.9
2025-04-01,FORD,TIERRA DEL FUEGO,Puerta,83.4,32.1
2025-04-01,PEUGEOT,CABA,Aleta/Ventilete,104.3,22.9
2025-04-01,PEUGEOT,CABA,Custodia/Coleta,62.3,22.9
2025-04-01,PEUGEOT,CABA,Luneta,126.9,35.9
2025-04-01,PEUGEOT,CABA,Parabrisas,210.3,50.1
2025-04-01,PEUGEOT,CABA,Puerta,42.0,16.4
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,103.4,25.0
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,58.8,25.0
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Luneta,119.7,39.2
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,198.2,54.7
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Puerta,39.6,17.9
2025-04-01,PEUGEOT,Rosario,Aleta/Ventilete,102.6,25.0
2025-04-01,PEUGEOT,Rosario,Custodia/Coleta,55.2,25.0
2025-04-01,PEUGEOT,Rosario,Luneta,112.4,39.2
2025-04-01,PEUGEOT,Rosario,Parabrisas,186.2,54.7
2025-04-01,PEUGEOT,Rosario,Puerta,37.2,17.9
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,115.3,44.9
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,106.8,44.9
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,217.6,70.3
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,360.4,98.2
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,72.0,32.1
2025-04-01,RENAULT,CABA,Aleta/Ventilete,39.5,22.9
2025-04-01,RENAULT,CABA,Custodia/Coleta,90.5,22.9
2025-04-01,RENAULT,CABA,Luneta,102.6,32.9
2025-04-01,RENAULT,CABA,Parabrisas,159.9,49.2
2025-04-01,RENAULT,CABA,Puerta,45.1,16.4
2025-04-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,37.2,25.0
2025-04-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,85.3,25.0
2025-04-01,RENAULT,CORD_TUC_STAFE,Luneta,96.8,36.0
2025-04-01,RENAULT,CORD_TUC_STAFE,Parabrisas,150.7,53.8
2025-04-01,RENAULT,CORD_TUC_STAFE,Puerta,42.5,17.9
2025-04-01,RENAULT,Rosario,Aleta/Ventilete,35.0,25.0
2025-04-01,RENAULT,Rosario,Custodia/Coleta,80.1,25.0
2025-04-01,RENAULT,Rosario,Luneta,90.9,36.0
2025-04-01,RENAULT,Rosario,Parabrisas,141.6,53.8
2025-04-01,RENAULT,Rosario,Puerta,39.9,17.9
2025-04-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,67.7,44.9
2025-04-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,155.1,44.9
2025-04-01,RENAULT,TIERRA DEL FUEGO,Luneta,175.9,64.6
2025-04-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,274.0,96.5
2025-04-01,RENAULT,TIERRA DEL FUEGO,Puerta,77.3,32.1
2025-04-01,TOYOTA,CABA,Aleta/Ventilete,33.6,22.9
2025-04-01,TOYOTA,CABA,Custodia/Coleta,119.3,22.9
2025-04-01,TOYOTA,CABA,Luneta,180.6,35.9
2025-04-01,TOYOTA,CABA,Parabrisas,213.2,50.3
2025-04-01,TOYOTA,CABA,Puerta,60.9,16.4
2025-04-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,31.7,25.0
2025-04-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,112.5,25.0
2025-04-01,TOYOTA,CORD_TUC_STAFE,Luneta,170.3,39.2
2025-04-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,201.0,54.9
2025-04-01,TOYOTA,CORD_TUC_STAFE,Puerta,57.4,17.9
2025-04-01,TOYOTA,Rosario,Aleta/Ventilete,29.8,25.0
2025-04-01,TOYOTA,Rosario,Custodia/Coleta,105.7,25.0
2025-04-01,TOYOTA,Rosario,Luneta,160.0,39.2
2025-04-01,TOYOTA,Rosario,Parabrisas,188.8,54.9
2025-04-01,TOYOTA,Rosario,Puerta,53.9,17.9
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,57.7,44.9
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,204.5,44.9
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Luneta,309.6,70.4
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,365.5,98.6
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Puerta,104.4,32.1
2025-04-01,VOLKSWAGEN,CABA,Aleta/Ventilete,36.1,22.9
2025-04-01,VOLKSWAGEN,CABA,Custodia/Coleta,45.9,22.9
2025-04-01,VOLKSWAGEN,CABA,Luneta,123.1,35.8
2025-04-01,VOLKSWAGEN,CABA,Parabrisas,177.1,50.7
2025-04-01,VOLKSWAGEN,CABA,Puerta,49.2,16.4
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,34.1,25.0
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,43.2,25.0
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,116.0,39.1
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,167.0,55.4
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,46.3,17.9
2025-04-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,32.0,25.0
2025-04-01,VOLKSWAGEN,Rosario,Custodia/Coleta,40.6,25.0
2025-04-01,VOLKSWAGEN,Rosario,Luneta,109.0,39.1
2025-04-01,VOLKSWAGEN,Rosario,Parabrisas,156.9,55.4
2025-04-01,VOLKSWAGEN,Rosario,Puerta,43.5,17.9
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,61.9,44.9
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,78.6,44.9
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,211.0,70.1
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,303.7,99.4
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,84.3,32.1
2025-08-01,CHEVROLET,CABA,Aleta/Ventilete,33.4,22.0
2025-08-01,CHEVROLET,CABA,Custodia/Coleta,92.3,22.0
2025-08-01,CHEVROLET,CABA,Luneta,103.7,34.5
2025-08-01,CHEVROLET,CABA,Parabrisas,158.5,47.9
2025-08-01,CHEVROLET,CABA,Puerta,48.5,15.7
2025-08-01,CHEVROLET,CORD_TUC_STAFE,Aleta/Ventilete,31.5,24.0
2025-08-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,87.0,24.0
2025-08-01,CHEVROLET,CORD_TUC_STAFE,Luneta,97.7,37.7
2025-08-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,149.4,52.3
2025-08-01,CHEVROLET,CORD_TUC_STAFE,Puerta,45.7,17.2
2025-08-01,CHEVROLET,Rosario,Aleta/Ventilete,29.6,24.0
2025-08-01,CHEVROLET,Rosario,Custodia/Coleta,81.8,24.0
2025-08-01,CHEVROLET,Rosario,Luneta,91.8,37.7
2025-08-01,CHEVROLET,Rosario,Parabrisas,140.4,52.3
2025-08-01,CHEVROLET,Rosario,Puerta,43.0,17.2
2025-08-01,CHEVROLET,TIERRA DEL FUEGO,Aleta/Ventilete,57.3,43.0
2025-08-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,158.3,43.0
2025-08-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,177.7,67.7
2025-08-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,271.7,93.8
2025-08-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,83.1,30.8
2025-08-01,FIAT,CABA,Aleta/Ventilete,31.7,22.0
2025-08-01,FIAT,CABA,Custodia/Coleta,71.4,22.0
2025-08-01,FIAT,CABA,Luneta,102.0,32.0
2025-08-01,FIAT,CABA,Parabrisas,168.6,48.7
2025-08-01,FIAT,CABA,Puerta,40.1,15.7
2025-08-01,FIAT,CORD_TUC_STAFE,Aleta/Ventilete,29.9,24.0
2025-08-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,67.3,24.0
2025-08-01,FIAT,CORD_TUC_STAFE,Luneta,96.1,35.0
2025-08-01,FIAT,CORD_TUC_STAFE,Parabrisas,159.0,53.2
2025-08-01,FIAT,CORD_TUC_STAFE,Puerta,37.8,17.2
2025-08-01,FIAT,Rosario,Aleta/Ventilete,28.1,24.0
2025-08-01,FIAT,Rosario,Custodia/Coleta,63.3,24.0
2025-08-01,FIAT,Rosario,Luneta,90.3,35.0
2025-08-01,FIAT,Rosario,Parabrisas,149.3,53.2
2025-08-01,FIAT,Rosario,Puerta,35.5,17.2
2025-08-01,FIAT,TIERRA DEL FUEGO,Aleta/Ventilete,54.3,43.0
2025-08-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,122.4,43.0
2025-08-01,FIAT,TIERRA DEL FUEGO,Luneta,174.8,62.8
2025-08-01,FIAT,TIERRA DEL FUEGO,Parabrisas,289.0,95.4
2025-08-01,FIAT,TIERRA DEL FUEGO,Puerta,68.7,30.8
2025-08-01,FORD,CABA,Aleta/Ventilete,36.4,22.0
2025-08-01,FORD,CABA,Custodia/Coleta,39.4,22.0
2025-08-01,FORD,CABA,Luneta,115.4,33.7
2025-08-01,FORD,CABA,Parabrisas,188.3,48.1
2025-08-01,FORD,CABA,Puerta,46.6,15.7
2025-08-01,FORD,CORD_TUC_STAFE,Aleta/Ventilete,34.3,24.0
2025-08-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,37.2,24.0
2025-08-01,FORD,CORD_TUC_STAFE,Luneta,108.8,36.8
2025-08-01,FORD,CORD_TUC_STAFE,Parabrisas,177.6,52.6
2025-08-01,FORD,CORD_TUC_STAFE,Puerta,43.9,17.2
2025-08-01,FORD,Rosario,Aleta/Ventilete,32.2,24.0
2025-08-01,FORD,Rosario,Custodia/Coleta,34.9,24.0
2025-08-01,FORD,Rosario,Luneta,102.2,36.8
2025-08-01,FORD,Rosario,Parabrisas,166.8,52.6
2025-08-01,FORD,Rosario,Puerta,41.2,17.2
2025-08-01,FORD,TIERRA DEL FUEGO,Aleta/Ventilete,62.4,43.0
2025-08-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,67.6,43.0
2025-08-01,FORD,TIERRA DEL FUEGO,Luneta,197.9,66.0
2025-08-01,FORD,TIERRA DEL FUEGO,Parabrisas,322.8,94.3
2025-08-01,FORD,TIERRA DEL FUEGO,Puerta,79.8,30.8
2025-08-01,PEUGEOT,CABA,Aleta/Ventilete,92.3,22.0
2025-08-01,PEUGEOT,CABA,Custodia/Coleta,65.4,22.0
2025-08-01,PEUGEOT,CABA,Luneta,122.4,34.4
2025-08-01,PEUGEOT,CABA,Parabrisas,201.0,48.0
2025-08-01,PEUGEOT,CABA,Puerta,40.0,15.7
2025-08-01,PEUGEOT,CORD_TUC_STAFE,Aleta/Ventilete,91.3,24.0
2025-08-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,61.6,24.0
2025-08-01,PEUGEOT,CORD_TUC_STAFE,Luneta,115.4,37.6
2025-08-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,189.5,52.4
2025-08-01,PEUGEOT,CORD_TUC_STAFE,Puerta,37.7,17.2
2025-08-01,PEUGEOT,Rosario,Aleta/Ventilete,90.2,24.0
2025-08-01,PEUGEOT,Rosario,Custodia/Coleta,57.9,24.0
2025-08-01,PEUGEOT,Rosario,Luneta,108.4,37.6
2025-08-01,PEUGEOT,Rosario,Parabrisas,178.0,52.4
2025-08-01,PEUGEOT,Rosario,Puerta,35.5,17.2
2025-08-01,PEUGEOT,TIERRA DEL FUEGO,Aleta/Ventilete,105.5,43.0
2025-08-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,112.0,43.0
2025-08-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,209.8,67.4
2025-08-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,344.6,94.1
2025-08-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,68.6,30.8
2025-08-01,RENAULT,CABA,Aleta/Ventilete,37.8,22.0
2025-08-01,RENAULT,CABA,Custodia/Coleta,86.7,22.0
2025-08-01,RENAULT,CABA,Luneta,98.3,31.6
2025-08-01,RENAULT,CABA,Parabrisas,157.0,47.6
2025-08-01,RENAULT,CABA,Puerta,43.3,15.7
2025-08-01,RENAULT,CORD_TUC_STAFE,Aleta/Ventilete,35.7,24.0
2025-08-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,81.7,24.0
2025-08-01,RENAULT,CORD_TUC_STAFE,Luneta,92.7,34.5
2025-08-01,RENAULT,CORD_TUC_STAFE,Parabrisas,148.0,52.0
2025-08-01,RENAULT,CORD_TUC_STAFE,Puerta,40.8,17.2
2025-08-01,RENAULT,Rosario,Aleta/Ventilete,33.5,24.0
2025-08-01,RENAULT,Rosario,Custodia/Coleta,76.8,24.0
2025-08-01,RENAULT,Rosario,Luneta,87.1,34.5
2025-08-01,RENAULT,Rosario,Parabrisas,139.0,52.0
2025-08-01,RENAULT,Rosario,Puerta,38.3,17.2
2025-08-01,RENAULT,TIERRA DEL FUEGO,Aleta/Ventilete,64.9,43.0
2025-08-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,148.6,43.0
2025-08-01,RENAULT,TIERRA DEL FUEGO,Luneta,168.6,61.9
2025-08-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,269.1,93.3
2025-08-01,RENAULT,TIERRA DEL FUEGO,Puerta,74.2,30.8
2025-08-01,TOYOTA,CABA,Aleta/Ventilete,32.0,22.0
2025-08-01,TOYOTA,CABA,Custodia/Coleta,114.3,22.0
2025-08-01,TOYOTA,CABA,Luneta,171.4,34.4
2025-08-01,TOYOTA,CABA,Parabrisas,200.8,48.2
2025-08-01,TOYOTA,CABA,Puerta,58.5,15.7
2025-08-01,TOYOTA,CORD_TUC_STAFE,Aleta/Ventilete,30.1,24.0
2025-08-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,107.8,24.0
2025-08-01,TOYOTA,CORD_TUC_STAFE,Luneta,161.6,37.6
2025-08-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,189.3,52.6
2025-08-01,TOYOTA,CORD_TUC_STAFE,Puerta,55.2,17.2
2025-08-01,TOYOTA,Rosario,Aleta/Ventilete,28.3,24.0
2025-08-01,TOYOTA,Rosario,Custodia/Coleta,101.2,24.0
2025-08-01,TOYOTA,Rosario,Luneta,151.8,37.6
2025-08-01,TOYOTA,Rosario,Parabrisas,177.8,52.6
2025-08-01,TOYOTA,Rosario,Puerta,51.9,17.2
2025-08-01,TOYOTA,TIERRA DEL FUEGO,Aleta/Ventilete,54.8,43.0
2025-08-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,196.0,43.0
2025-08-01,TOYOTA,TIERRA DEL FUEGO,Luneta,293.8,67.5
2025-08-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,344.2,94.4
2025-08-01,TOYOTA,TIERRA DEL FUEGO,Puerta,100.4,30.8
2025-08-01,VOLKSWAGEN,CABA,Aleta/Ventilete,34.5,22.0
2025-08-01,VOLKSWAGEN,CABA,Custodia/Coleta,43.9,22.0
2025-08-01,VOLKSWAGEN,CABA,Luneta,118.8,34.3
2025-08-01,VOLKSWAGEN,CABA,Parabrisas,172.3,48.6
2025-08-01,VOLKSWAGEN,CABA,Puerta,47.0,15.7
2025-08-01,VOLKSWAGEN,CORD_TUC_STAFE,Aleta/Ventilete,32.5,24.0
2025-08-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,41.4,24.0
2025-08-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,112.0,37.5
2025-08-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,162.5,53.1
2025-08-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,44.3,17.2
2025-08-01,VOLKSWAGEN,Rosario,Aleta/Ventilete,30.6,24.0
2025-08-01,VOLKSWAGEN,Rosario,Custodia/Coleta,38.9,24.0
2025-08-01,VOLKSWAGEN,Rosario,Luneta,105.2,37.5
2025-08-01,VOLKSWAGEN,Rosario,Parabrisas,152.6,53.1
2025-08-01,VOLKSWAGEN,Rosario,Puerta,41.6,17.2
2025-08-01,VOLKSWAGEN,TIERRA DEL FUEGO,Aleta/Ventilete,59.2,43.0
2025-08-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,75.3,43.0
2025-08-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,203.6,67.2
2025-08-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,295.4,95.2
2025-08-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,80.5,30.8
