fecha,marca,zona,tipo_cristal,instalacion
2024-02-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,FORD,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,FORD,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,PEUGEOT,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,PEUGEOT,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,RENAULT,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,20199.113336367907
2024-02-01,RENAULT,Rosario,Custodia/Coleta,20199.113336367907
2024-02-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-02-01,TOYOTA,CABA,Custodia/Coleta,18488.890925737218
2024-02-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,TOYOTA,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,36238.226214444956
2024-02-01,VOLKSWAGEN,CABA,Custodia/Coleta,18488.89092573722
2024-02-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,20199.11333636791
2024-02-01,VOLKSWAGEN,Rosario,Custodia/Coleta,20199.11333636791
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,36238.22621444496
2024-03-01,CHEVROLET,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,CHEVROLET,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,FIAT,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,FIAT,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,FORD,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,FORD,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,PEUGEOT,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,PEUGEOT,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,RENAULT,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,RENAULT,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,TOYOTA,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,TOYOTA,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-03-01,VOLKSWAGEN,CABA,Custodia/Coleta,20337.78001831095
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,22219.02467000471
2024-03-01,VOLKSWAGEN,Rosario,Custodia/Coleta,22219.02467000471
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,39862.04883588946
2024-05-01,CHEVROLET,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,CHEVROLET,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,FIAT,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,FIAT,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,FORD,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,FORD,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,PEUGEOT,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,PEUGEOT,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,RENAULT,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,RENAULT,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,43449.6332311195
2024-05-01,TOYOTA,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,24218.736890305136
2024-05-01,TOYOTA,Rosario,Custodia/Coleta,24218.736890305136
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-05-01,VOLKSWAGEN,CABA,Custodia/Coleta,22168.18021995893
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,24218.73689030514
2024-05-01,VOLKSWAGEN,Rosario,Custodia/Coleta,24218.73689030514
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,43449.63323111951
2024-07-01,CHEVROLET,CABA,Custodia/Coleta,23719.95283535606
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,25914.04847262649
2024-07-01,CHEVROLET,Rosario,Custodia/Coleta,25914.04847262649
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,46491.10755729787
2024-07-01,FIAT,CABA,Custodia/Coleta,23719.95283535606
2024-07-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,25914.04847262649
2024-07-01,FIAT,Rosario,Custodia/Coleta,25914.04847262649
2024-07-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,46491.10755729787
2024-07-01,FORD,CABA,Custodia/Coleta,23719.952835356056
2024-07-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,25914.04847262649
2024-07-01,FORD,Rosario,Custodia/Coleta,25914.04847262649
2024-07-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,46491.10755729787
2024-07-01,PEUGEOT,CABA,Custodia/Coleta,23719.95283535606
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,25914.04847262649
2024-07-01,PEUGEOT,Rosario,Custodia/Coleta,25914.04847262649
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,46491.10755729787
2024-07-01,RENAULT,CABA,Custodia/Coleta,23719.95283535606
2024-07-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,25914.04847262649
2024-07-01,RENAULT,Rosario,Custodia/Coleta,25914.04847262649
2024-07-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,46491.10755729787
2024-07-01,TOYOTA,CABA,Custodia/Coleta,23719.95283535606
2024-07-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,25914.048472626488
2024-07-01,TOYOTA,Rosario,Custodia/Coleta,25914.048472626488
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,46491.107557297866
2024-07-01,VOLKSWAGEN,CABA,Custodia/Coleta,23719.95283535606
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,25914.04847262649
2024-07-01,VOLKSWAGEN,Rosario,Custodia/Coleta,25914.04847262649
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,46491.10755729787
2024-10-01,CHEVROLET,CABA,Custodia/Coleta,26566.34717559879
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2024-10-01,CHEVROLET,Rosario,Custodia/Coleta,29023.73428934168
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2024-10-01,FIAT,CABA,Custodia/Coleta,26566.347175598785
2024-10-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2024-10-01,FIAT,Rosario,Custodia/Coleta,29023.73428934168
2024-10-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2024-10-01,FORD,CABA,Custodia/Coleta,26566.34717559879
2024-10-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2024-10-01,FORD,Rosario,Custodia/Coleta,29023.73428934168
2024-10-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2024-10-01,PEUGEOT,CABA,Custodia/Coleta,26566.34717559879
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2024-10-01,PEUGEOT,Rosario,Custodia/Coleta,29023.73428934168
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2024-10-01,RENAULT,CABA,Custodia/Coleta,26566.34717559879
2024-10-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2024-10-01,RENAULT,Rosario,Custodia/Coleta,29023.73428934168
2024-10-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2024-10-01,TOYOTA,CABA,Custodia/Coleta,26566.347175598785
2024-10-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,29023.734289341675
2024-10-01,TOYOTA,Rosario,Custodia/Coleta,29023.734289341675
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417361
2024-10-01,VOLKSWAGEN,CABA,Custodia/Coleta,27202.486443124075
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,29718.716439113057
2024-10-01,VOLKSWAGEN,Rosario,Custodia/Coleta,29718.716439113057
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,53316.87342852318
2025-01-01,CHEVROLET,CABA,Custodia/Coleta,26566.34717559879
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2025-01-01,CHEVROLET,Rosario,Custodia/Coleta,29023.73428934168
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2025-01-01,FIAT,CABA,Custodia/Coleta,26566.347175598785
2025-01-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2025-01-01,FIAT,Rosario,Custodia/Coleta,29023.73428934168
2025-01-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2025-01-01,FORD,CABA,Custodia/Coleta,26566.34717559879
2025-01-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2025-01-01,FORD,Rosario,Custodia/Coleta,29023.73428934168
2025-01-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2025-01-01,PEUGEOT,CABA,Custodia/Coleta,26566.34717559879
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2025-01-01,PEUGEOT,Rosario,Custodia/Coleta,29023.73428934168
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2025-01-01,RENAULT,CABA,Custodia/Coleta,26566.34717559879
2025-01-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,29023.73428934168
2025-01-01,RENAULT,Rosario,Custodia/Coleta,29023.73428934168
2025-01-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417362
2025-01-01,TOYOTA,CABA,Custodia/Coleta,26566.347175598785
2025-01-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,29023.734289341675
2025-01-01,TOYOTA,Rosario,Custodia/Coleta,29023.734289341675
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,52070.04046417361
2025-01-01,VOLKSWAGEN,CABA,Custodia/Coleta,27202.486443124075
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,29718.716439113057
2025-01-01,VOLKSWAGEN,Rosario,Custodia/Coleta,29718.716439113057
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,53316.87342852318
2025-04-01,CHEVROLET,CABA,Custodia/Coleta,28957.318421402684
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Custodia/Coleta,31635.870375382434
2025-04-01,CHEVROLET,Rosario,Custodia/Coleta,31635.870375382434
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Custodia/Coleta,56756.34410594925
2025-04-01,FIAT,CABA,Custodia/Coleta,28957.318421402684
2025-04-01,FIAT,CORD_TUC_STAFE,Custodia/Coleta,31635.87037538243
2025-04-01,FIAT,Rosario,Custodia/Coleta,31635.87037538243
2025-04-01,FIAT,TIERRA DEL FUEGO,Custodia/Coleta,56756.344105949254
2025-04-01,FORD,CABA,Custodia/Coleta,28957.31842140268
2025-04-01,FORD,CORD_TUC_STAFE,Custodia/Coleta,31635.870375382427
2025-04-01,FORD,Rosario,Custodia/Coleta,31635.870375382427
2025-04-01,FORD,TIERRA DEL FUEGO,Custodia/Coleta,56756.34410594925
2025-04-01,PEUGEOT,CABA,Custodia/Coleta,28957.31842140268
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Custodia/Coleta,31635.87037538243
2025-04-01,PEUGEOT,Rosario,Custodia/Coleta,31635.87037538243
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Custodia/Coleta,56756.34410594925
2025-04-01,RENAULT,CABA,Custodia/Coleta,28957.31842140268
2025-04-01,RENAULT,CORD_TUC_STAFE,Custodia/Coleta,31635.87037538243
2025-04-01,RENAULT,Rosario,Custodia/Coleta,31635.87037538243
2025-04-01,RENAULT,TIERRA DEL FUEGO,Custodia/Coleta,56756.34410594925
2025-04-01,TOYOTA,CABA,Custodia/Coleta,28957.31842140268
2025-04-01,TOYOTA,CORD_TUC_STAFE,Custodia/Coleta,31635.870375382427
2025-04-01,TOYOTA,Rosario,Custodia/Coleta,31635.870375382427
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Custodia/Coleta,56756.34410594925
2025-04-01,VOLKSWAGEN,CABA,Custodia/Coleta,28957.318421402684
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Custodia/Coleta,31635.870375382434
2025-04-01,VOLKSWAGEN,Rosario,Custodia/Coleta,31635.870375382434
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Custodia/Coleta,56756.34410594925
2023-12-01,CHEVROLET,CABA,Luneta,27811.49693801808
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Luneta,30384.060404784763
2023-12-01,CHEVROLET,Rosario,Luneta,30384.060404784763
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,54510.53399851546
2023-12-01,FIAT,CABA,Luneta,25707.724760437985
2023-12-01,FIAT,CORD_TUC_STAFE,Luneta,28085.689300778504
2023-12-01,FIAT,Rosario,Luneta,28085.689300778504
2023-12-01,FIAT,TIERRA DEL FUEGO,Luneta,50387.14053045846
2023-12-01,FORD,CABA,Luneta,26932.77236198738
2023-12-01,FORD,CORD_TUC_STAFE,Luneta,29424.053805471216
2023-12-01,FORD,Rosario,Luneta,29424.053805471216
2023-12-01,FORD,TIERRA DEL FUEGO,Luneta,52788.23382949528
2023-12-01,PEUGEOT,CABA,Luneta,27703.213319709776
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Luneta,30265.760551782932
2023-12-01,PEUGEOT,Rosario,Luneta,30265.760551782932
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,54298.29810663117
2023-12-01,RENAULT,CABA,Luneta,25338.521655071774
2023-12-01,RENAULT,CORD_TUC_STAFE,Luneta,27682.334908165918
2023-12-01,RENAULT,Rosario,Luneta,27682.334908165918
2023-12-01,RENAULT,TIERRA DEL FUEGO,Luneta,49663.502443940684
2023-12-01,TOYOTA,CABA,Luneta,27726.0653820151
2023-12-01,TOYOTA,CORD_TUC_STAFE,Luneta,30290.7264298515
2023-12-01,TOYOTA,Rosario,Luneta,30290.7264298515
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Luneta,54343.0881487496
2023-12-01,VOLKSWAGEN,CABA,Luneta,27652.02470014584
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,30209.83698490934
2023-12-01,VOLKSWAGEN,Rosario,Luneta,30209.83698490934
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,54197.96841228586
2024-02-01,CHEVROLET,CABA,Luneta,30314.53166243972
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Luneta,33118.6258412154
2024-02-01,CHEVROLET,Rosario,Luneta,33118.6258412154
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,59416.48205838185
2024-02-01,FIAT,CABA,Luneta,28021.419988877413
2024-02-01,FIAT,CORD_TUC_STAFE,Luneta,30613.40133784857
2024-02-01,FIAT,Rosario,Luneta,30613.40133784857
2024-02-01,FIAT,TIERRA DEL FUEGO,Luneta,54921.98317819973
2024-02-01,FORD,CABA,Luneta,29356.721874566254
2024-02-01,FORD,CORD_TUC_STAFE,Luneta,32072.21864796363
2024-02-01,FORD,Rosario,Luneta,32072.21864796363
2024-02-01,FORD,TIERRA DEL FUEGO,Luneta,57539.17487414985
2024-02-01,PEUGEOT,CABA,Luneta,30196.502518483663
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Luneta,32989.6790014434
2024-02-01,PEUGEOT,Rosario,Luneta,32989.6790014434
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,59185.144936227975
2024-02-01,RENAULT,CABA,Luneta,27618.988604028244
2024-02-01,RENAULT,CORD_TUC_STAFE,Luneta,30173.745049900852
2024-02-01,RENAULT,Rosario,Luneta,30173.745049900852
2024-02-01,RENAULT,TIERRA DEL FUEGO,Luneta,54133.217663895346
2024-02-01,TOYOTA,CABA,Luneta,30221.411266396466
2024-02-01,TOYOTA,CORD_TUC_STAFE,Luneta,33016.89180853814
2024-02-01,TOYOTA,Rosario,Luneta,33016.89180853814
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Luneta,59233.96608213707
2024-02-01,VOLKSWAGEN,CABA,Luneta,30140.70692315898
2024-02-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,32928.72231355118
2024-02-01,VOLKSWAGEN,Rosario,Luneta,32928.72231355118
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Luneta,59075.7855693916
2024-03-01,CHEVROLET,CABA,Luneta,33345.98482868369
2024-03-01,CHEVROLET,CORD_TUC_STAFE,Luneta,36430.48842533694
2024-03-01,CHEVROLET,Rosario,Luneta,36430.48842533694
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Luneta,65358.130264220046
2024-03-01,FIAT,CABA,Luneta,30823.56198776515
2024-03-01,FIAT,CORD_TUC_STAFE,Luneta,33674.74147163343
2024-03-01,FIAT,Rosario,Luneta,33674.74147163343
2024-03-01,FIAT,TIERRA DEL FUEGO,Luneta,60414.1814960197
2024-03-01,FORD,CABA,Luneta,32358.70575394537
2024-03-01,FORD,CORD_TUC_STAFE,Luneta,35351.88603618532
2024-03-01,FORD,Rosario,Luneta,35351.88603618532
2024-03-01,FORD,TIERRA DEL FUEGO,Luneta,63423.06327773293
2024-03-01,PEUGEOT,CABA,Luneta,33216.15277033203
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Luneta,36288.646901587745
2024-03-01,PEUGEOT,Rosario,Luneta,36288.646901587745
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Luneta,65103.659429850784
2024-03-01,RENAULT,CABA,Luneta,30380.887464431064
2024-03-01,RENAULT,CORD_TUC_STAFE,Luneta,33191.119554890945
2024-03-01,RENAULT,Rosario,Luneta,33191.119554890945
2024-03-01,RENAULT,TIERRA DEL FUEGO,Luneta,59546.539430284894
2024-03-01,TOYOTA,CABA,Luneta,33243.552393036116
2024-03-01,TOYOTA,CORD_TUC_STAFE,Luneta,36318.58098939196
2024-03-01,TOYOTA,Rosario,Luneta,36318.58098939196
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Luneta,65157.36269035079
2024-03-01,VOLKSWAGEN,CABA,Luneta,33132.07721573319
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Luneta,36196.79435818852
