fecha,marca,zona,tipo_cristal,precio
2024-10-01,FORD,Rosario,Parabrisas,210210.74609322933
2024-10-01,FORD,TIERRA DEL FUEGO,Parabrisas,406859.5085675407
2024-10-01,PEUGEOT,CABA,Parabrisas,252882.9087272924
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,238432.4568000186
2024-10-01,PEUGEOT,Rosario,Parabrisas,223982.00487274473
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,433513.55781821563
2024-10-01,RENAULT,CABA,Parabrisas,192051.75483375727
2024-10-01,RENAULT,CORD_TUC_STAFE,Parabrisas,181077.3688432569
2024-10-01,RENAULT,Rosario,Parabrisas,170102.98285275648
2024-10-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,329231.5797150125
2024-10-01,TOYOTA,CABA,Parabrisas,254006.52484906223
2024-10-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,239491.8662862587
2024-10-01,TOYOTA,Rosario,Parabrisas,224977.20772345513
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,435439.75688410667
2024-10-01,VOLKSWAGEN,CABA,Parabrisas,209809.85898867325
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,197820.72418932052
2024-10-01,VOLKSWAGEN,Rosario,Parabrisas,185831.58938996776
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,359674.04398058273
2025-01-01,CHEVROLET,CABA,Parabrisas,198575.09786923646
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,187227.94941956582
2025-01-01,CHEVROLET,Rosario,Parabrisas,175880.80096989518
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,340414.4534901196
2025-01-01,FIAT,CABA,Parabrisas,211366.13610363298
2025-01-01,FIAT,CORD_TUC_STAFE,Parabrisas,199288.0711834254
2025-01-01,FIAT,Rosario,Parabrisas,187210.0062632178
2025-01-01,FIAT,TIERRA DEL FUEGO,Parabrisas,362341.94760622794
2025-01-01,FORD,CABA,Parabrisas,237334.7133310654
2025-01-01,FORD,CORD_TUC_STAFE,Parabrisas,223772.7297121474
2025-01-01,FORD,Rosario,Parabrisas,210210.74609322933
2025-01-01,FORD,TIERRA DEL FUEGO,Parabrisas,406859.5085675407
2025-01-01,PEUGEOT,CABA,Parabrisas,253543.87627274627
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,239055.6547714465
2025-01-01,PEUGEOT,Rosario,Parabrisas,224567.4332701467
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,434646.6450389936
2025-01-01,RENAULT,CABA,Parabrisas,192549.225586528
2025-01-01,RENAULT,CORD_TUC_STAFE,Parabrisas,181546.41269586928
2025-01-01,RENAULT,Rosario,Parabrisas,170543.59980521054
2025-01-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,330084.3867197623
2025-01-01,TOYOTA,CABA,Parabrisas,253851.97038393913
2025-01-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,239346.14350485694
2025-01-01,TOYOTA,Rosario,Parabrisas,224840.31662577466
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,435174.8063724671
2025-01-01,VOLKSWAGEN,CABA,Parabrisas,214562.87742318356
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,202302.14157043025
2025-01-01,VOLKSWAGEN,Rosario,Parabrisas,190041.40571767688
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,367822.0755826004
2025-04-01,CHEVROLET,CABA,Parabrisas,207583.62192635334
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,195721.7006734189
2025-04-01,CHEVROLET,Rosario,Parabrisas,183859.7794204844
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,355857.6375880343
2025-04-01,FIAT,CABA,Parabrisas,221934.44289199502
2025-04-01,FIAT,CORD_TUC_STAFE,Parabrisas,209252.47472673818
2025-04-01,FIAT,Rosario,Parabrisas,196570.5065614813
2025-04-01,FIAT,TIERRA DEL FUEGO,Parabrisas,380459.0449577057
2025-04-01,FORD,CABA,Parabrisas,249201.4489976187
2025-04-01,FORD,CORD_TUC_STAFE,Parabrisas,234961.36619775477
2025-04-01,FORD,Rosario,Parabrisas,220721.28339789083
2025-04-01,FORD,TIERRA DEL FUEGO,Parabrisas,427202.4839959177
2025-04-01,PEUGEOT,CABA,Parabrisas,265738.6026555955
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,250553.53964670436
2025-04-01,PEUGEOT,Rosario,Parabrisas,235368.47663781318
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,455551.89026673516
2025-04-01,RENAULT,CABA,Parabrisas,202035.9560712392
2025-04-01,RENAULT,CORD_TUC_STAFE,Parabrisas,190491.04429573982
2025-04-01,RENAULT,Rosario,Parabrisas,178946.13252024047
2025-04-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,346347.3532649815
2025-04-01,TOYOTA,CABA,Parabrisas,269435.1507502172
2025-04-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,254038.85642163336
2025-04-01,TOYOTA,Rosario,Parabrisas,238642.5620930495
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,461888.8298575152
2025-04-01,VOLKSWAGEN,CABA,Parabrisas,223872.29558539012
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,211079.5929805107
2025-04-01,VOLKSWAGEN,Rosario,Parabrisas,198286.89037563125
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,383781.0781463831
2023-12-01,CHEVROLET,CABA,Puerta,51540.39659282002
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Puerta,48595.23107323031
2023-12-01,CHEVROLET,Rosario,Puerta,45650.06555364059
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,88354.96558769146
2023-12-01,FIAT,CABA,Puerta,42450.879258054876
2023-12-01,FIAT,CORD_TUC_STAFE,Puerta,40025.11472902317
2023-12-01,FIAT,Rosario,Puerta,37599.35019999146
2023-12-01,FIAT,TIERRA DEL FUEGO,Puerta,72772.93587095122
2023-12-01,FORD,CABA,Puerta,51548.0040388932
2023-12-01,FORD,CORD_TUC_STAFE,Puerta,48602.40380809932
2023-12-01,FORD,Rosario,Puerta,45656.803577305414
2023-12-01,FORD,TIERRA DEL FUEGO,Puerta,88368.00692381692
2023-12-01,PEUGEOT,CABA,Puerta,43110.48500309453
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Puerta,40647.028717203415
2023-12-01,PEUGEOT,Rosario,Puerta,38183.5724313123
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,73903.68857673348
2023-12-01,RENAULT,CABA,Puerta,45515.483011210024
2023-12-01,RENAULT,CORD_TUC_STAFE,Puerta,42914.59826771232
2023-12-01,RENAULT,Rosario,Puerta,40313.713524214596
2023-12-01,RENAULT,TIERRA DEL FUEGO,Puerta,78026.54230493147
2023-12-01,TOYOTA,CABA,Puerta,60635.76233960117
2023-12-01,TOYOTA,CORD_TUC_STAFE,Puerta,57170.86163448111
2023-12-01,TOYOTA,Rosario,Puerta,53705.96092936104
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Puerta,103947.02115360199
2023-12-01,VOLKSWAGEN,CABA,Puerta,48510.30460758446
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,45738.28720143678
2023-12-01,VOLKSWAGEN,Rosario,Puerta,42966.269795289096
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,83160.5221844305
2024-02-01,CHEVROLET,CABA,Puerta,54117.41642246102
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Puerta,51024.99262689183
2024-02-01,CHEVROLET,Rosario,Puerta,47932.56883132262
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,92772.71386707603
2024-02-01,FIAT,CABA,Puerta,44573.42322095762
2024-02-01,FIAT,CORD_TUC_STAFE,Puerta,42026.370465474334
2024-02-01,FIAT,Rosario,Puerta,39479.31770999103
2024-02-01,FIAT,TIERRA DEL FUEGO,Puerta,76411.58266449878
2024-02-01,FORD,CABA,Puerta,54125.404240837874
2024-02-01,FORD,CORD_TUC_STAFE,Puerta,51032.52399850429
2024-02-01,FORD,Rosario,Puerta,47939.64375617069
2024-02-01,FORD,TIERRA DEL FUEGO,Puerta,92786.40727000778
2024-02-01,PEUGEOT,CABA,Puerta,45266.009253249256
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Puerta,42679.38015306359
2024-02-01,PEUGEOT,Rosario,Puerta,40092.75105287792
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,77598.87300557016
2024-02-01,RENAULT,CABA,Puerta,47791.25716177053
2024-02-01,RENAULT,CORD_TUC_STAFE,Puerta,45060.32818109793
2024-02-01,RENAULT,Rosario,Puerta,42329.39920042533
2024-02-01,RENAULT,TIERRA DEL FUEGO,Puerta,81927.86942017806
2024-02-01,TOYOTA,CABA,Puerta,63667.55045658124
2024-02-01,TOYOTA,CORD_TUC_STAFE,Puerta,60029.404716205165
2024-02-01,TOYOTA,Rosario,Puerta,56391.258975829085
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Puerta,109144.37221128211
2024-02-01,VOLKSWAGEN,CABA,Puerta,50935.81983796369
2024-02-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,48025.20156150863
2024-02-01,VOLKSWAGEN,Rosario,Puerta,45114.58328505356
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,87318.54829365204
2024-03-01,CHEVROLET,CABA,Puerta,56823.28724358408
2024-03-01,CHEVROLET,CORD_TUC_STAFE,Puerta,53576.242258236416
2024-03-01,CHEVROLET,Rosario,Puerta,50329.197272888756
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,97411.34956042985
2024-03-01,FIAT,CABA,Puerta,46802.0943820055
2024-03-01,FIAT,CORD_TUC_STAFE,Puerta,44127.68898874805
2024-03-01,FIAT,Rosario,Puerta,41453.28359549059
2024-03-01,FIAT,TIERRA DEL FUEGO,Puerta,80232.16179772372
2024-03-01,FORD,CABA,Puerta,56268.180086618595
2024-03-01,FORD,CORD_TUC_STAFE,Puerta,53052.8555102404
2024-03-01,FORD,Rosario,Puerta,49837.53093386219
2024-03-01,FORD,TIERRA DEL FUEGO,Puerta,96459.73729134616
2024-03-01,PEUGEOT,CABA,Puerta,48033.667345781745
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Puerta,45288.88635459422
2024-03-01,PEUGEOT,Rosario,Puerta,42544.10536340669
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,82343.42973562586
2024-03-01,RENAULT,CABA,Puerta,50180.820019859064
2024-03-01,RENAULT,CORD_TUC_STAFE,Puerta,47313.34459015283
2024-03-01,RENAULT,Rosario,Puerta,44445.8691604466
2024-03-01,RENAULT,TIERRA DEL FUEGO,Puerta,86024.26289118697
2024-03-01,TOYOTA,CABA,Puerta,67918.78379498768
2024-03-01,TOYOTA,CORD_TUC_STAFE,Puerta,64037.710435274115
2024-03-01,TOYOTA,Rosario,Puerta,60156.63707556053
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Puerta,116432.20079140746
2024-03-01,VOLKSWAGEN,CABA,Puerta,55417.54460590211
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,52250.82777127914
2024-03-01,VOLKSWAGEN,Rosario,Puerta,49084.110936656165
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,95001.50503868936
2024-05-01,CHEVROLET,CABA,Puerta,59664.45160576327
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Puerta,56255.054371148246
2024-05-01,CHEVROLET,Rosario,Puerta,52845.6571365332
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,102281.91703845134
2024-05-01,FIAT,CABA,Puerta,49142.199101105776
2024-05-01,FIAT,CORD_TUC_STAFE,Puerta,46334.07343818545
2024-05-01,FIAT,Rosario,Puerta,43525.94777526512
2024-05-01,FIAT,TIERRA DEL FUEGO,Puerta,84243.7698876099
2024-05-01,FORD,CABA,Puerta,59116.12907823906
2024-05-01,FORD,CORD_TUC_STAFE,Puerta,55738.06455948254
2024-05-01,FORD,Rosario,Puerta,52360.00004072602
2024-05-01,FORD,TIERRA DEL FUEGO,Puerta,101341.93556269554
2024-05-01,PEUGEOT,CABA,Puerta,50435.350713070846
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Puerta,47553.330672323944
2024-05-01,PEUGEOT,Rosario,Puerta,44671.310631577035
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,86460.60122240716
2024-05-01,RENAULT,CABA,Puerta,52721.383462518745
2024-05-01,RENAULT,CORD_TUC_STAFE,Puerta,49708.73297894625
2024-05-01,RENAULT,Rosario,Puerta,46696.082495373754
2024-05-01,RENAULT,TIERRA DEL FUEGO,Puerta,90379.514507175
2024-05-01,TOYOTA,CABA,Puerta,71421.03746807041
2024-05-01,TOYOTA,CORD_TUC_STAFE,Puerta,67339.83532703783
2024-05-01,TOYOTA,Rosario,Puerta,63258.63318600523
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Puerta,122436.06423097785
2024-05-01,VOLKSWAGEN,CABA,Puerta,58358.942166673376
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,55024.14547143492
2024-05-01,VOLKSWAGEN,Rosario,Puerta,51689.34877619643
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,100043.90085715437
2024-07-01,CHEVROLET,CABA,Puerta,61454.38515393618
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Puerta,57942.706002282684
2024-07-01,CHEVROLET,Rosario,Puerta,54431.02685062919
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,105350.37454960488
2024-07-01,FIAT,CABA,Puerta,51244.86523029202
2024-07-01,FIAT,CORD_TUC_STAFE,Puerta,48316.58721713248
2024-07-01,FIAT,Rosario,Puerta,45388.30920397293
2024-07-01,FIAT,TIERRA DEL FUEGO,Puerta,87848.34039478633
2024-07-01,FORD,CABA,Puerta,60700.18929614431
2024-07-01,FORD,CORD_TUC_STAFE,Puerta,57231.60705065037
2024-07-01,FORD,Rosario,Puerta,53763.0248051564
2024-07-01,FORD,TIERRA DEL FUEGO,Puerta,104057.46736481882
2024-07-01,PEUGEOT,CABA,Puerta,51948.41123446297
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Puerta,48979.930592493656
2024-07-01,PEUGEOT,Rosario,Puerta,46011.44995052435
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,89054.41925907937
2024-07-01,RENAULT,CABA,Puerta,54359.765361394435
2024-07-01,RENAULT,CORD_TUC_STAFE,Puerta,51253.493055029045
2024-07-01,RENAULT,Rosario,Puerta,48147.22074866365
2024-07-01,RENAULT,TIERRA DEL FUEGO,Puerta,93188.1691909619
2024-07-01,TOYOTA,CABA,Puerta,73755.03466211252
2024-07-01,TOYOTA,CORD_TUC_STAFE,Puerta,69540.46125284897
2024-07-01,TOYOTA,Rosario,Puerta,65325.887843585384
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Puerta,126437.20227790718
2024-07-01,VOLKSWAGEN,CABA,Puerta,60109.710431673586
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,56674.869835577956
2024-07-01,VOLKSWAGEN,Rosario,Puerta,53240.02923948232
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,103045.21788286901
2024-10-01,CHEVROLET,CABA,Puerta,61454.38515393618
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Puerta,57942.706002282684
2024-10-01,CHEVROLET,Rosario,Puerta,54431.02685062919
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,105350.37454960488
2024-10-01,FIAT,CABA,Puerta,51244.86523029202
2024-10-01,FIAT,CORD_TUC_STAFE,Puerta,48316.58721713248
2024-10-01,FIAT,Rosario,Puerta,45388.30920397293
2024-10-01,FIAT,TIERRA DEL FUEGO,Puerta,87848.34039478633
2024-10-01,FORD,CABA,Puerta,60752.371124713194
2024-10-01,FORD,CORD_TUC_STAFE,Puerta,57280.807060443876
2024-10-01,FORD,Rosario,Puerta,53809.242996174544
2024-10-01,FORD,TIERRA DEL FUEGO,Puerta,104146.92192807977
2024-10-01,PEUGEOT,CABA,Puerta,51948.41123446297
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Puerta,48979.930592493656
2024-10-01,PEUGEOT,Rosario,Puerta,46011.44995052435
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,89054.41925907937
2024-10-01,RENAULT,CABA,Puerta,54408.78906267454
2024-10-01,RENAULT,CORD_TUC_STAFE,Puerta,51299.715401950285
2024-10-01,RENAULT,Rosario,Puerta,48190.64174122603
2024-10-01,RENAULT,TIERRA DEL FUEGO,Puerta,93272.2098217278
2024-10-01,TOYOTA,CABA,Puerta,74356.40155883321
2024-10-01,TOYOTA,CORD_TUC_STAFE,Puerta,70107.46432689989
2024-10-01,TOYOTA,Rosario,Puerta,65858.52709496656
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Puerta,127468.11695799978
2024-10-01,VOLKSWAGEN,CABA,Puerta,60473.43503356489
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,57017.81017450404
2024-10-01,VOLKSWAGEN,Rosario,Puerta,53562.185315443196
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,103668.74577182552
2025-01-01,CHEVROLET,CABA,Puerta,61160.51726796121
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Puerta,57665.63056693486
2025-01-01,CHEVROLET,Rosario,Puerta,54170.74386590851
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,104846.60103079065
2025-01-01,FIAT,CABA,Puerta,51981.36803580594
2025-01-01,FIAT,CORD_TUC_STAFE,Puerta,49011.00414804561
2025-01-01,FIAT,Rosario,Puerta,46040.64026028527
2025-01-01,FIAT,TIERRA DEL FUEGO,Puerta,89110.9166328102
2025-01-01,FORD,CABA,Puerta,60752.371124713194
2025-01-01,FORD,CORD_TUC_STAFE,Puerta,57280.807060443876
2025-01-01,FORD,Rosario,Puerta,53809.242996174544
2025-01-01,FORD,TIERRA DEL FUEGO,Puerta,104146.92192807977
2025-01-01,PEUGEOT,CABA,Puerta,51627.01449191387
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Puerta,48676.899378090224
2025-01-01,PEUGEOT,Rosario,Puerta,45726.78426426657
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,88503.45341470948
2025-01-01,RENAULT,CABA,Puerta,55097.15303410916
2025-01-01,RENAULT,CORD_TUC_STAFE,Puerta,51948.74428930293
2025-01-01,RENAULT,Rosario,Puerta,48800.33554449668
2025-01-01,RENAULT,TIERRA DEL FUEGO,Puerta,94452.26234418714
2025-01-01,TOYOTA,CABA,Puerta,74708.58180831713
2025-01-01,TOYOTA,CORD_TUC_STAFE,Puerta,70439.51999069902
2025-01-01,TOYOTA,Rosario,Puerta,66170.45817308089
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Puerta,128071.85452854366
2025-01-01,VOLKSWAGEN,CABA,Puerta,60473.43503356489
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,57017.81017450404
2025-01-01,VOLKSWAGEN,Rosario,Puerta,53562.185315443196
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,103668.74577182552
2025-04-01,CHEVROLET,CABA,Puerta,64039.99506300721
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Puerta,60380.56677369252
2025-04-01,CHEVROLET,Rosario,Puerta,56721.13848437781
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,109782.84867944094
2025-04-01,FIAT,CABA,Puerta,52845.50786328955
2025-04-01,FIAT,CORD_TUC_STAFE,Puerta,49825.76455681587
2025-04-01,FIAT,Rosario,Puerta,46806.02125034218
2025-04-01,FIAT,TIERRA DEL FUEGO,Puerta,90592.29919421067
2025-04-01,FORD,CABA,Puerta,61512.45210269366
2025-04-01,FORD,CORD_TUC_STAFE,Puerta,57997.45483968261
2025-04-01,FORD,Rosario,Puerta,54482.457576671535
2025-04-01,FORD,TIERRA DEL FUEGO,Puerta,105449.917890332
2025-04-01,PEUGEOT,CABA,Puerta,53104.26357384298
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Puerta,50069.734226766246
2025-04-01,PEUGEOT,Rosario,Puerta,47035.2048796895
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,91035.88041230224
2025-04-01,RENAULT,CABA,Puerta,56965.053313490534
2025-04-01,RENAULT,CORD_TUC_STAFE,Puerta,53709.907409862506
2025-04-01,RENAULT,Rosario,Puerta,50454.76150623448
2025-04-01,RENAULT,TIERRA DEL FUEGO,Puerta,97654.37710884091
2025-04-01,TOYOTA,CABA,Puerta,76949.83927572174
2025-04-01,TOYOTA,CORD_TUC_STAFE,Puerta,72552.70560282335
2025-04-01,TOYOTA,Rosario,Puerta,68155.57192992496
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Puerta,131914.01018695155
2025-04-01,VOLKSWAGEN,CABA,Puerta,62122.21542809395
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,58572.374546488594
2025-04-01,VOLKSWAGEN,Rosario,Puerta,55022.53366488322
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,106495.22644816106
