fecha,marca,zona,tipo_cristal,precio_ipc
2024-10-01,FORD,Rosario,Parabrisas,246759.4097460781
2024-10-01,FORD,TIERRA DEL FUEGO,Parabrisas,477598.85757282574
2024-10-01,PEUGEOT,CABA,Parabrisas,296850.84350879444
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,279887.9381654348
2024-10-01,PEUGEOT,Rosario,Parabrisas,262925.03282220097
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,508887.1603007905
2024-10-01,RENAULT,CABA,Parabrisas,225443.1733115863
2024-10-01,RENAULT,CORD_TUC_STAFE,Parabrisas,212560.70626520997
2024-10-01,RENAULT,Rosario,Parabrisas,199678.23921892917
2024-10-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,386474.0113912908
2024-10-01,TOYOTA,CABA,Parabrisas,298169.8191374999
2024-10-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,281131.5437582143
2024-10-01,TOYOTA,Rosario,Parabrisas,264093.26837905496
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,511148.26137857133
2024-10-01,VOLKSWAGEN,CABA,Parabrisas,246288.82169499918
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,232215.17474099927
2024-10-01,VOLKSWAGEN,Rosario,Parabrisas,218141.52778710373
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,422209.40861999855
2025-01-01,CHEVROLET,CABA,Parabrisas,216793.06441759883
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,204404.88930802178
2025-01-01,CHEVROLET,Rosario,Parabrisas,192016.714162819
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,371645.25328731234
2025-01-01,FIAT,CABA,Parabrisas,230757.5967566112
2025-01-01,FIAT,CORD_TUC_STAFE,Parabrisas,217571.44837051912
2025-01-01,FIAT,Rosario,Parabrisas,204385.29994650654
2025-01-01,FIAT,TIERRA DEL FUEGO,Parabrisas,395584.45158276206
2025-01-01,FORD,CABA,Parabrisas,259108.62111016546
2025-01-01,FORD,CORD_TUC_STAFE,Parabrisas,244302.41418958458
2025-01-01,FORD,Rosario,Parabrisas,229496.20722642427
2025-01-01,FORD,TIERRA DEL FUEGO,Parabrisas,444186.20761742647
2025-01-01,PEUGEOT,CABA,Parabrisas,276804.86874381994
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,260987.4476727445
2025-01-01,PEUGEOT,Rosario,Parabrisas,245170.02655618158
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,474522.63213226275
2025-01-01,RENAULT,CABA,Parabrisas,210214.3577621566
2025-01-01,RENAULT,CORD_TUC_STAFE,Parabrisas,198202.10874717624
2025-01-01,RENAULT,Rosario,Parabrisas,186189.85969765123
2025-01-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,360367.4704494113
2025-01-01,TOYOTA,CABA,Parabrisas,277141.22847477923
2025-01-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,261304.58684764904
2025-01-01,TOYOTA,Rosario,Parabrisas,245467.94517497602
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,475099.2488139073
2025-01-01,VOLKSWAGEN,CABA,Parabrisas,234247.6181855423
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,220862.04000351136
2025-01-01,VOLKSWAGEN,Rosario,Parabrisas,207476.4617829863
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,401567.3454609297
2025-04-01,CHEVROLET,CABA,Parabrisas,207583.62192635334
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Parabrisas,195721.7006734189
2025-04-01,CHEVROLET,Rosario,Parabrisas,183859.7794204844
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Parabrisas,355857.6375880343
2025-04-01,FIAT,CABA,Parabrisas,221934.44289199502
2025-04-01,FIAT,CORD_TUC_STAFE,Parabrisas,209252.47472673818
2025-04-01,FIAT,Rosario,Parabrisas,196570.5065614813
2025-04-01,FIAT,TIERRA DEL FUEGO,Parabrisas,380459.0449577057
2025-04-01,FORD,CABA,Parabrisas,249201.4489976187
2025-04-01,FORD,CORD_TUC_STAFE,Parabrisas,234961.36619775477
2025-04-01,FORD,Rosario,Parabrisas,220721.28339789083
2025-04-01,FORD,TIERRA DEL FUEGO,Parabrisas,427202.4839959177
2025-04-01,PEUGEOT,CABA,Parabrisas,265738.6026555955
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Parabrisas,250553.53964670436
2025-04-01,PEUGEOT,Rosario,Parabrisas,235368.47663781318
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Parabrisas,455551.89026673516
2025-04-01,RENAULT,CABA,Parabrisas,202035.9560712392
2025-04-01,RENAULT,CORD_TUC_STAFE,Parabrisas,190491.04429573982
2025-04-01,RENAULT,Rosario,Parabrisas,178946.13252024047
2025-04-01,RENAULT,TIERRA DEL FUEGO,Parabrisas,346347.3532649815
2025-04-01,TOYOTA,CABA,Parabrisas,269435.1507502172
2025-04-01,TOYOTA,CORD_TUC_STAFE,Parabrisas,254038.85642163336
2025-04-01,TOYOTA,Rosario,Parabrisas,238642.5620930495
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Parabrisas,461888.8298575152
2025-04-01,VOLKSWAGEN,CABA,Parabrisas,223872.29558539012
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Parabrisas,211079.5929805107
2025-04-01,VOLKSWAGEN,Rosario,Parabrisas,198286.89037563125
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Parabrisas,383781.0781463831
2023-12-01,CHEVROLET,CABA,Puerta,125242.44535050492
2023-12-01,CHEVROLET,CORD_TUC_STAFE,Puerta,118085.73418761893
2023-12-01,CHEVROLET,Rosario,Puerta,110929.02301998968
2023-12-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,214701.33488657986
2023-12-01,FIAT,CABA,Puerta,103155.04491671824
2023-12-01,FIAT,CORD_TUC_STAFE,Puerta,97260.4709214772
2023-12-01,FIAT,Rosario,Puerta,91365.8969223294
2023-12-01,FIAT,TIERRA DEL FUEGO,Puerta,176837.21985723128
2023-12-01,FORD,CABA,Puerta,125260.9313384302
2023-12-01,FORD,CORD_TUC_STAFE,Puerta,118103.16383337705
2023-12-01,FORD,Rosario,Puerta,110945.39632357993
2023-12-01,FORD,TIERRA DEL FUEGO,Puerta,214733.02515159463
2023-12-01,PEUGEOT,CABA,Puerta,104757.87768357972
2023-12-01,PEUGEOT,CORD_TUC_STAFE,Puerta,98771.71324451805
2023-12-01,PEUGEOT,Rosario,Puerta,92785.54880148885
2023-12-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,179584.93317185095
2023-12-01,RENAULT,CABA,Puerta,110601.98932243815
2023-12-01,RENAULT,CORD_TUC_STAFE,Puerta,104281.87564687026
2023-12-01,RENAULT,Rosario,Puerta,97961.76196711358
2023-12-01,RENAULT,TIERRA DEL FUEGO,Puerta,189603.41026703684
2023-12-01,TOYOTA,CABA,Puerta,147344.05734397535
2023-12-01,TOYOTA,CORD_TUC_STAFE,Puerta,138924.39692431962
2023-12-01,TOYOTA,Rosario,Puerta,130504.73649908356
2023-12-01,TOYOTA,TIERRA DEL FUEGO,Puerta,252589.812589672
2023-12-01,VOLKSWAGEN,CABA,Puerta,117879.36405980462
2023-12-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,111143.40039924436
2023-12-01,VOLKSWAGEN,Rosario,Puerta,104407.43673421968
2023-12-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,202078.90981680795
2024-02-01,CHEVROLET,CABA,Puerta,96280.8359737208
2024-02-01,CHEVROLET,CORD_TUC_STAFE,Puerta,90779.07391807961
2024-02-01,CHEVROLET,Rosario,Puerta,85277.31187207335
2024-02-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,165052.86166923566
2024-02-01,FIAT,CABA,Puerta,79301.02236260999
2024-02-01,FIAT,CORD_TUC_STAFE,Puerta,74769.53537046084
2024-02-01,FIAT,Rosario,Puerta,70238.04838624744
2024-02-01,FIAT,TIERRA DEL FUEGO,Puerta,135944.60976447427
2024-02-01,FORD,CABA,Puerta,96295.0471811614
2024-02-01,FORD,CORD_TUC_STAFE,Puerta,90792.47305652361
2024-02-01,FORD,Rosario,Puerta,85289.89894152217
2024-02-01,FORD,TIERRA DEL FUEGO,Puerta,165077.22373913386
2024-02-01,PEUGEOT,CABA,Puerta,80533.20908882415
2024-02-01,PEUGEOT,CORD_TUC_STAFE,Puerta,75931.31142660564
2024-02-01,PEUGEOT,Rosario,Puerta,71329.41377244616
2024-02-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,138056.9298665557
2024-02-01,RENAULT,CABA,Puerta,85025.90285999996
2024-02-01,RENAULT,CORD_TUC_STAFE,Puerta,80167.27983942855
2024-02-01,RENAULT,Rosario,Puerta,75308.65682736575
2024-02-01,RENAULT,TIERRA DEL FUEGO,Puerta,145758.6906171428
2024-02-01,TOYOTA,CABA,Puerta,113271.57480146253
2024-02-01,TOYOTA,CORD_TUC_STAFE,Puerta,106798.9133842361
2024-02-01,TOYOTA,Rosario,Puerta,100326.25197834488
2024-02-01,TOYOTA,TIERRA DEL FUEGO,Puerta,194179.8425167929
2024-02-01,VOLKSWAGEN,CABA,Puerta,90620.4257188181
2024-02-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,85442.1156777428
2024-02-01,VOLKSWAGEN,Rosario,Puerta,80263.80564573596
2024-02-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,155349.3012322596
2024-03-01,CHEVROLET,CABA,Puerta,91068.50812220582
2024-03-01,CHEVROLET,CORD_TUC_STAFE,Puerta,85864.5933723655
2024-03-01,CHEVROLET,Rosario,Puerta,80660.67860683402
2024-03-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,156117.44249521
2024-03-01,FIAT,CABA,Puerta,75007.9257838987
2024-03-01,FIAT,CORD_TUC_STAFE,Puerta,70721.75859624734
2024-03-01,FIAT,Rosario,Puerta,66435.59139567209
2024-03-01,FIAT,TIERRA DEL FUEGO,Puerta,128585.01562954062
2024-03-01,FORD,CABA,Puerta,90178.85912291262
2024-03-01,FORD,CORD_TUC_STAFE,Puerta,85025.78145874619
2024-03-01,FORD,Rosario,Puerta,79872.7037790419
2024-03-01,FORD,TIERRA DEL FUEGO,Puerta,154592.32992499304
2024-03-01,PEUGEOT,CABA,Puerta,76981.72064680343
2024-03-01,PEUGEOT,CORD_TUC_STAFE,Puerta,72582.76518127182
2024-03-01,PEUGEOT,Rosario,Puerta,68183.8097024762
2024-03-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,131968.66396594874
2024-03-01,RENAULT,CABA,Puerta,80422.88007675005
2024-03-01,RENAULT,CORD_TUC_STAFE,Puerta,75827.2869295072
2024-03-01,RENAULT,Rosario,Puerta,71231.69376840745
2024-03-01,RENAULT,TIERRA DEL FUEGO,Puerta,137867.79441728583
2024-03-01,TOYOTA,CABA,Puerta,108850.83587596485
2024-03-01,TOYOTA,CORD_TUC_STAFE,Puerta,102630.78811162402
2024-03-01,TOYOTA,Rosario,Puerta,96410.74032852812
2024-03-01,TOYOTA,TIERRA DEL FUEGO,Puerta,186601.43293022548
2024-03-01,VOLKSWAGEN,CABA,Puerta,88815.578187535
2024-03-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,83740.40229110442
2024-03-01,VOLKSWAGEN,Rosario,Puerta,78665.22637937088
2024-03-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,152255.2768929171
2024-05-01,CHEVROLET,CABA,Puerta,84339.72528006036
2024-05-01,CHEVROLET,CORD_TUC_STAFE,Puerta,79520.31240691408
2024-05-01,CHEVROLET,Rosario,Puerta,74700.8995410874
2024-05-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,144582.3861943892
2024-05-01,FIAT,CABA,Puerta,69465.8118913296
2024-05-01,FIAT,CORD_TUC_STAFE,Puerta,65496.33692611078
2024-05-01,FIAT,Rosario,Puerta,61526.86196692072
2024-05-01,FIAT,TIERRA DEL FUEGO,Puerta,119084.24895656505
2024-05-01,FORD,CABA,Puerta,83564.63441621013
2024-05-01,FORD,CORD_TUC_STAFE,Puerta,78789.51244956956
2024-05-01,FORD,Rosario,Puerta,74014.39049018137
2024-05-01,FORD,TIERRA DEL FUEGO,Puerta,143253.65899921738
2024-05-01,PEUGEOT,CABA,Puerta,71293.76888688281
2024-05-01,PEUGEOT,CORD_TUC_STAFE,Puerta,67219.8392362038
2024-05-01,PEUGEOT,Rosario,Puerta,63145.90959171221
2024-05-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,122217.88952037053
2024-05-01,RENAULT,CABA,Puerta,74525.2303162716
2024-05-01,RENAULT,CORD_TUC_STAFE,Puerta,70266.64572677037
2024-05-01,RENAULT,Rosario,Puerta,66008.06114373701
2024-05-01,RENAULT,TIERRA DEL FUEGO,Puerta,127757.53768503702
2024-05-01,TOYOTA,CABA,Puerta,100958.45209598985
2024-05-01,TOYOTA,CORD_TUC_STAFE,Puerta,95189.39769050472
2024-05-01,TOYOTA,Rosario,Puerta,89420.34329378155
2024-05-01,TOYOTA,TIERRA DEL FUEGO,Puerta,173071.632164554
2024-05-01,VOLKSWAGEN,CABA,Puerta,82494.29966262735
2024-05-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,77780.3396819058
2024-05-01,VOLKSWAGEN,Rosario,Puerta,73066.37970834372
2024-05-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,141418.7994216469
2024-07-01,CHEVROLET,CABA,Puerta,79849.17953642286
2024-07-01,CHEVROLET,CORD_TUC_STAFE,Puerta,75286.3692771987
2024-07-01,CHEVROLET,Rosario,Puerta,70723.55903450426
2024-07-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,136884.3077767249
2024-07-01,FIAT,CABA,Puerta,66583.70161614571
2024-07-01,FIAT,CORD_TUC_STAFE,Puerta,62778.91866665167
2024-07-01,FIAT,Rosario,Puerta,58974.13573094124
2024-07-01,FIAT,TIERRA DEL FUEGO,Puerta,114143.48848482122
2024-07-01,FORD,CABA,Puerta,78869.23448769118
2024-07-01,FORD,CORD_TUC_STAFE,Puerta,74362.42108839455
2024-07-01,FORD,Rosario,Puerta,69855.60770542477
2024-07-01,FORD,TIERRA DEL FUEGO,Puerta,135204.40197889917
2024-07-01,PEUGEOT,CABA,Puerta,67497.83607633859
2024-07-01,PEUGEOT,CORD_TUC_STAFE,Puerta,63640.816871976385
2024-07-01,PEUGEOT,Rosario,Puerta,59783.79768158703
2024-07-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,115710.57613086615
2024-07-01,RENAULT,CABA,Puerta,70630.96722922446
2024-07-01,RENAULT,CORD_TUC_STAFE,Puerta,66594.91195898307
2024-07-01,RENAULT,Rosario,Puerta,62558.85670336312
2024-07-01,RENAULT,TIERRA DEL FUEGO,Puerta,121081.65810724195
2024-07-01,TOYOTA,CABA,Puerta,95831.7130616171
2024-07-01,TOYOTA,CORD_TUC_STAFE,Puerta,90355.61517238186
2024-07-01,TOYOTA,Rosario,Puerta,84879.51730298487
2024-07-01,TOYOTA,TIERRA DEL FUEGO,Puerta,164282.93667705788
2024-07-01,VOLKSWAGEN,CABA,Puerta,78102.01091620018
2024-07-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,73639.03886384588
2024-07-01,VOLKSWAGEN,Rosario,Puerta,69176.06682765963
2024-07-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,133889.1615706289
2024-10-01,CHEVROLET,CABA,Puerta,72139.2606644414
2024-10-01,CHEVROLET,CORD_TUC_STAFE,Puerta,68017.01719790189
2024-10-01,CHEVROLET,Rosario,Puerta,63894.773731392976
2024-10-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,123667.30399618525
2024-10-01,FIAT,CABA,Puerta,60154.64447821307
2024-10-01,FIAT,CORD_TUC_STAFE,Puerta,56717.23622231519
2024-10-01,FIAT,Rosario,Puerta,53279.8279664428
2024-10-01,FIAT,TIERRA DEL FUEGO,Puerta,103122.24767693669
2024-10-01,FORD,CABA,Puerta,71315.18972276071
2024-10-01,FORD,CORD_TUC_STAFE,Puerta,67240.03602431725
2024-10-01,FORD,Rosario,Puerta,63164.882325904015
2024-10-01,FORD,TIERRA DEL FUEGO,Puerta,122254.61095330409
2024-10-01,PEUGEOT,CABA,Puerta,60980.513754379164
2024-10-01,PEUGEOT,CORD_TUC_STAFE,Puerta,57495.91296841465
2024-10-01,PEUGEOT,Rosario,Puerta,54011.31218247598
2024-10-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,104538.02357893572
2024-10-01,RENAULT,CABA,Puerta,63868.66953102188
2024-10-01,RENAULT,CORD_TUC_STAFE,Puerta,60219.031272106346
2024-10-01,RENAULT,Rosario,Puerta,56569.39301321789
2024-10-01,RENAULT,TIERRA DEL FUEGO,Puerta,109489.14776746607
2024-10-01,TOYOTA,CABA,Puerta,87284.5090010469
2024-10-01,TOYOTA,CORD_TUC_STAFE,Puerta,82296.82277241565
2024-10-01,TOYOTA,Rosario,Puerta,77309.13654382141
2024-10-01,TOYOTA,TIERRA DEL FUEGO,Puerta,149630.58685893755
2024-10-01,VOLKSWAGEN,CABA,Puerta,70987.75591412908
2024-10-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,66931.31271903601
2024-10-01,VOLKSWAGEN,Rosario,Puerta,62874.869523973015
2024-10-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,121693.29585279273
2025-01-01,CHEVROLET,CABA,Puerta,66771.59473751372
2025-01-01,CHEVROLET,CORD_TUC_STAFE,Puerta,62956.07503822723
2025-01-01,CHEVROLET,Rosario,Puerta,59140.555327968126
2025-01-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,114465.59097859493
2025-01-01,FIAT,CABA,Puerta,56750.31859494419
2025-01-01,FIAT,CORD_TUC_STAFE,Puerta,53507.44324666167
2025-01-01,FIAT,Rosario,Puerta,50264.56788905334
2025-01-01,FIAT,TIERRA DEL FUEGO,Puerta,97286.26044847576
2025-01-01,FORD,CABA,Puerta,66326.00385489847
2025-01-01,FORD,CORD_TUC_STAFE,Puerta,62535.94649176143
2025-01-01,FORD,Rosario,Puerta,58745.88911772498
2025-01-01,FORD,TIERRA DEL FUEGO,Puerta,113701.72089411167
2025-01-01,PEUGEOT,CABA,Puerta,56363.45543087219
2025-01-01,PEUGEOT,CORD_TUC_STAFE,Puerta,53142.68654910807
2025-01-01,PEUGEOT,Rosario,Puerta,49921.91765808171
2025-01-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,96623.06645292375
2025-01-01,RENAULT,CABA,Puerta,60151.95648960783
2025-01-01,RENAULT,CORD_TUC_STAFE,Puerta,56714.70183305882
2025-01-01,RENAULT,Rosario,Puerta,53277.44716662499
2025-01-01,RENAULT,TIERRA DEL FUEGO,Puerta,103117.63969647056
2025-01-01,TOYOTA,CABA,Puerta,81562.6055951052
2025-01-01,TOYOTA,CORD_TUC_STAFE,Puerta,76901.88527538492
2025-01-01,TOYOTA,Rosario,Puerta,72241.16494226138
2025-01-01,TOYOTA,TIERRA DEL FUEGO,Puerta,139821.60959160893
2025-01-01,VOLKSWAGEN,CABA,Puerta,66021.47720162936
2025-01-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,62248.821361536255
2025-01-01,VOLKSWAGEN,Rosario,Puerta,58476.1655105938
2025-01-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,113179.67520279318
2025-04-01,CHEVROLET,CABA,Puerta,64039.99506300721
2025-04-01,CHEVROLET,CORD_TUC_STAFE,Puerta,60380.56677369252
2025-04-01,CHEVROLET,Rosario,Puerta,56721.13848437781
2025-04-01,CHEVROLET,TIERRA DEL FUEGO,Puerta,109782.84867944094
2025-04-01,FIAT,CABA,Puerta,52845.50786328955
2025-04-01,FIAT,CORD_TUC_STAFE,Puerta,49825.76455681587
2025-04-01,FIAT,Rosario,Puerta,46806.02125034218
2025-04-01,FIAT,TIERRA DEL FUEGO,Puerta,90592.29919421067
2025-04-01,FORD,CABA,Puerta,61512.45210269366
2025-04-01,FORD,CORD_TUC_STAFE,Puerta,57997.45483968261
2025-04-01,FORD,Rosario,Puerta,54482.457576671535
2025-04-01,FORD,TIERRA DEL FUEGO,Puerta,105449.917890332
2025-04-01,PEUGEOT,CABA,Puerta,53104.26357384298
2025-04-01,PEUGEOT,CORD_TUC_STAFE,Puerta,50069.734226766246
2025-04-01,PEUGEOT,Rosario,Puerta,47035.2048796895
2025-04-01,PEUGEOT,TIERRA DEL FUEGO,Puerta,91035.88041230224
2025-04-01,RENAULT,CABA,Puerta,56965.053313490534
2025-04-01,RENAULT,CORD_TUC_STAFE,Puerta,53709.907409862506
2025-04-01,RENAULT,Rosario,Puerta,50454.76150623448
2025-04-01,RENAULT,TIERRA DEL FUEGO,Puerta,97654.37710884091
2025-04-01,TOYOTA,CABA,Puerta,76949.83927572174
2025-04-01,TOYOTA,CORD_TUC_STAFE,Puerta,72552.70560282335
2025-04-01,TOYOTA,Rosario,Puerta,68155.57192992496
2025-04-01,TOYOTA,TIERRA DEL FUEGO,Puerta,131914.01018695155
2025-04-01,VOLKSWAGEN,CABA,Puerta,62122.21542809395
2025-04-01,VOLKSWAGEN,CORD_TUC_STAFE,Puerta,58572.374546488594
2025-04-01,VOLKSWAGEN,Rosario,Puerta,55022.53366488322
2025-04-01,VOLKSWAGEN,TIERRA DEL FUEGO,Puerta,106495.22644816106
